Raman_shift_cm-1,1mM,100µM,10µM,1µM,100nM,10nM,1nM,100pM,10pM,1pM,100fM,10fM,1fM,Blank
1241.2623242604184,999.6632737445241,2689.036206249417,4441.585674864343,6207.913099472685,8271.305431947607,10192.662633728045,12177.475660556478,14194.045857028945,16157.682946875575,18168.104556217906,20091.166740583823,22062.040537250057,24059.219374160573,25947.52495955104
1245.1880109525666,880.6413318424383,2546.2690740605212,4434.885592980828,6206.293774491403,8327.466227148228,10219.06900738589,12229.446243277142,14231.845217194481,16262.779945031545,18262.13796816056,20141.914642852673,22143.891781625334,24109.150084864177,26015.596540960345
1249.1136976447149,838.9936662824554,2427.6456407189207,4407.50300730301,6179.3994434289825,8312.393236709659,10190.816574354109,12205.003274835071,14218.531973176652,16230.286861450906,18208.11275919229,20115.926561541666,22130.875480864743,24101.517260023174,25954.890349940833
1253.0393843368633,820.504412736503,2350.814894364586,4369.623875890768,6149.610033164632,8242.272156661656,10143.322267491985,12120.236781194866,14158.091055903435,16106.306541339336,18098.430078590754,20059.26948257298,22031.35000308995,24015.243901499092,25810.70702479767
1256.9650710290116,607.2996817124163,2164.579158921664,4206.220503193798,6061.448517168207,8195.951051900904,10130.457373035244,12107.368943977877,14134.642321639007,16130.712460392133,18087.623221874044,20051.8879928547,22023.027014314564,24006.262478127002,25860.518219768084
1260.8907577211598,397.8563451049039,2067.7403414816667,4129.856726993748,6058.53252295785,8202.622486288617,10128.386220616547,12120.046693956529,14135.173959747657,16149.03172856982,18121.165406428427,20063.30055762695,22071.5308052303,24023.9435875264,25907.77413574618
1264.816444413308,202.48878396575338,2028.573670938705,4096.6858352479085,6054.016769947165,8178.966704368445,10109.495221571655,12101.564998356327,14117.586720557987,16124.709051033355,18102.86363603638,20055.66329394225,22049.879333979443,24000.50497200082,25906.19459573107
1268.7421311054563,28.937515200879307,2008.3271184214773,4045.9052640936047,5998.350440583236,8128.655271496665,10088.027805250465,12061.60836076756,14085.674104983442,16103.217595471528,18060.184685521654,20043.371512760197,22000.939063105936,23980.429987580606,25878.57577630695
1272.6678177976048,-3.431987803319268,2100.5531314709783,4064.109393151893,6002.833413266003,8071.384063030858,10044.825888451842,11999.828938205197,14036.377948373114,16000.239994918124,17982.16736417787,20002.250212977502,21939.91025446047,23929.113107811594,25807.07768294107
1276.593504489753,8.489909872177199,2200.7030797868993,4075.716950169364,6053.128596022269,8058.010853667642,10019.637133269176,11996.872629603213,14028.627747496488,15988.778884301348,17967.63371214624,19978.919749040022,21936.26289287144,23920.01871581029,25869.788497591486
1280.5191911819013,107.32249286854248,2332.8798055455272,4108.483674304365,6153.212093337634,8129.141722076492,10068.340823104814,12068.907817578214,14087.295918870392,16101.18607073861,18076.4248086206,20024.428613157925,22040.661524209612,23985.753720907138,25990.249836680818
1284.4448778740496,389.81168450760106,2592.5180508074045,4176.338502285787,6227.91081346159,8135.770206393061,10087.860983176119,12080.434648937144,14092.970610358256,16106.442995611671,18073.067723270742,20030.24702137462,22041.12205150893,23988.05802591623,26005.136579176262
1288.3705645661978,922.5324773608564,3130.376401576755,4301.931273972973,6327.0613997777145,8094.9144987802065,10066.251190619989,12037.31446734887,14055.817589091197,16024.69128175796,17998.570520049154,19992.752404838382,21957.298459525748,23937.25144783605,25919.8899168745
1292.296251258346,1585.5514304104508,3982.28816807372,4441.736016161487,6529.378046737786,8091.0257613427875,10077.668979508071,12029.657881888073,14056.177471238047,16034.249580138652,18005.899572675895,19992.353666121184,21962.87976392926,23937.777458598666,25938.255298563585
1296.2219379504945,2260.8126862999143,5106.443824107893,4656.544011756108,6875.801875043715,8124.085630877849,10116.910796123568,12057.17077946571,14084.286522228698,16094.631456779553,18056.01363057636,20022.212219891146,22011.858711787037,23976.886643996386,25999.751139241755
1300.1476246426428,2778.382000869663,6150.88767293922,4956.956533071142,7278.406149222128,8165.040289432224,10139.116943525074,12075.65855969188,14112.784277774495,16093.658360705756,18065.918017385473,20030.684751293506,22005.051078299002,23995.361118778008,25956.54722998301
1304.073311334791,2857.3181966992984,6453.212642748955,5096.2193111848455,7488.8926099144355,8207.740992249912,10155.984916643254,12112.081123087792,14149.836805363237,16115.27349609834,18083.390213789422,20051.769406514915,22002.613240962062,24026.51738284687,25961.586222030135
1307.9989980269393,2568.575778692962,5849.502773795691,4998.354154232509,7386.15521163614,8264.299817609824,10204.931734490867,12155.814282782238,14193.220225341396,16200.513356748625,18176.277514086407,20093.5064757108,22087.088443236753,24065.50459568812,26014.447351167026
1311.9246847190875,2171.9396809910954,4744.260203373332,4753.924254985624,6983.07396441682,8191.014678692043,10186.873665316818,12107.715275648408,14149.996424230994,16160.53114579271,18118.748694628273,20055.225320082183,22063.962860605585,24021.776850158778,26000.36513015882
1315.850371411236,1931.2636054098798,3761.6861265169346,4585.972461366765,6615.321613412734,8104.796731114615,10126.557782394058,12047.61302815241,14099.622978568577,16033.163003581945,18017.044660275213,20008.360934860975,21961.67888123495,23961.348975188157,25881.100015277538
1319.7760581033842,1750.0560102384193,3068.7472359110807,4443.762508317312,6424.172437584468,8138.640763978063,10144.921841618081,12071.485281312289,14136.331114046112,16084.086686716631,18069.044191309848,20039.042859808465,22002.120779213845,23997.422788466465,25936.84623856867
1323.7017447955325,1661.4134686499594,2736.9664978856563,4372.8322758074555,6409.040898080741,8208.973001276923,10203.439579286385,12140.8809701208,14201.31161359723,16201.954016569087,18167.214885320238,20081.70109294953,22093.657699980733,24062.749042747186,26087.96668029678
1327.6274314876807,1746.4113224749037,2739.509689508943,4418.835177878515,6486.082281880801,8225.234444972077,10205.457701749832,12168.927661161573,14223.697973125567,16184.37425443399,18180.670966916565,20073.814320731813,22091.130236451547,24060.62555614572,26110.660067615034
1331.553118179829,1854.3601816491325,2809.78752634587,4395.428765248915,6487.878686733502,8183.0004039869245,10182.339251027506,12149.374794819298,14191.83271416084,16144.570853351908,18121.194455280045,20051.11903551167,22058.506956102272,24040.340066300334,26129.06601198899
1335.4788048719774,2114.5944470649324,3032.3371866038424,4418.725685408744,6553.64494076174,8180.38972236621,10178.974185079745,12128.337003608445,14168.963795609348,16123.204243246162,18112.543155324216,20047.917299741242,22045.840740909032,24021.923281375206,26057.510056199466
1339.4044915641257,2464.177330973386,3369.623875057331,4447.893374024213,6635.254683193924,8153.968497383685,10141.525069650423,12088.26553337924,14141.025832772068,16079.89752108831,18070.25234459674,20022.96338212451,22002.89227512177,23982.986265995783,25980.810679630085
1343.330178256274,2887.073536600221,3865.8156472139,4516.929718161848,6761.20884426926,8148.681316397712,10133.124707408124,12060.682513924188,14133.99896898761,16072.469695199794,18050.34379911122,20014.829300348094,22001.896286878673,23973.215813032715,25905.548340136964
1347.2558649484222,3352.291488155494,4531.220987870531,4637.304871256762,6930.030126974434,8136.928033061388,10133.089640321456,12040.681187024538,14121.93090782118,16064.491044194112,18029.652012045717,20021.05045857952,21994.31655816093,23968.284156969792,25845.41978386722
1351.1815516405704,3826.256691998423,5306.367795119497,4794.232094040494,7149.475580243936,8110.927877285572,10104.470699509817,12016.482654941943,14099.282563455647,16027.904906032807,17985.753172213383,20005.891902485393,21955.81024735378,23945.131548802274,25840.433257753306
1355.1072383327187,4255.659288798635,6052.896200034262,4947.8649021269175,7412.901575542118,8134.454728601339,10100.74445801442,12034.065240082271,14102.339754744686,16047.353791535883,18011.921101864682,19996.9735319393,21966.728758308225,23951.36240156451,25925.87587344908
1359.0329250248672,4606.058414578413,6652.679073570815,5061.298989513213,7607.900380938536,8173.877432773307,10120.835157635374,12080.504812059908,14118.404956713803,16119.425665671188,18069.454902237925,20004.36690161031,22017.51579500789,23989.393961743925,26045.94366744022
1362.9586117170154,5061.736440156275,7309.344437339358,5270.771101043948,7814.681946958203,8230.809805015931,10154.042515452893,12108.753987640883,14158.138410194124,16129.62265044606,18111.617867141154,20024.275147485183,22034.210799546985,24018.862818778867,25991.7510266805
1366.8842984091636,5579.20503039255,8177.028968531098,5449.8991258882925,8044.865721988192,8244.274790221445,10180.448025341251,12112.215705132856,14182.472311558686,16108.992147678026,18093.862588373904,20029.522547583652,22000.291689930742,24031.689158555062,25976.374600462113
1370.809985101312,6402.779741322232,9642.665484120007,5718.232700606763,8514.557687441426,8273.322738417122,10201.354942411434,12092.010902180053,14191.48605715541,16118.631773824049,18106.30757385482,20004.391511131216,22021.462157543945,24030.868749301313,26042.13519272829
1374.7356717934601,7996.56241542245,11692.46616396494,6309.204927834831,9449.81478691423,8331.772057250659,10223.527293208768,12077.443152409343,14200.861642646314,16134.073553835162,18118.062519658048,19993.459644669638,22048.69828866147,24032.170057726573,26090.906011661795
1378.6613584856086,10775.475610053929,13656.111563191858,7356.427593616649,10992.977512236776,8412.61373449745,10277.801240761273,12098.50621503281,14234.716220907309,16161.134022678072,18124.79926177215,20009.47054755759,22051.59335974564,24049.34989273509,26069.293059845513
1382.5870451777569,14520.008911239134,14912.679070734292,8706.954742399514,12915.176459065387,8507.400864849124,10335.517843253407,12102.444509584933,14255.971819600345,16174.196073821258,18147.434263503703,20008.360984675393,22047.127150749584,24047.83563895244,25990.921570193063
1386.512731869905,17736.717839915636,15439.62190575417,9724.591168511084,14273.152330533547,8568.11692018541,10368.792613263597,12089.837482799738,14254.02229228167,16203.847569352667,18163.040707253527,20016.980910293765,22040.89410772193,24041.556435333263,25951.257953710698
1390.4384185620534,18483.498716611353,15642.531838816873,9800.514074234368,14069.141745569392,8548.804955714673,10361.721499227608,12079.026336538393,14247.583365339919,16199.091905124875,18154.034198468704,20030.055396167176,22030.135004204654,24031.307145946615,25881.94402924544
1394.3641052542016,15942.268610419289,15264.702382557427,8747.381951618769,12218.424754294287,8425.497543042393,10303.921662602575,12072.988599386124,14206.095683039184,16135.67937077699,18100.81514377827,20031.01843330062,21998.72177018593,24011.535203755986,25839.924940254037
1398.28979194635,11470.805023464754,13533.757650211914,7103.711254007038,9873.408465996374,8310.533281017297,10236.617274464896,12104.170382217102,14180.05145139277,16137.373202025674,18117.249206315435,20038.69774145491,22022.51132921226,24013.388344998933,25905.82432177832
1402.2154786384983,7431.074126397838,10642.080859201715,5698.115348364628,8213.115070902608,8236.115921283872,10172.144873322224,12120.44942391945,14163.237322426201,16157.269349519866,18152.200897565675,20047.45348216545,22062.82022060494,24007.96763531632,25976.474586552755
1406.1411653306466,5232.366337250648,8323.643101492225,4966.1293391475465,7525.980983066844,8141.519896740959,10105.218759054933,12061.449596224873,14090.61286425659,16079.772282746117,18063.96589848009,20021.26804601029,22003.10860585254,23953.818402949684,25922.577459341133
1410.0668520227948,4998.04216675495,8269.342990902454,4954.828425169622,7723.104949339931,8048.85099085732,10035.703607361886,11974.365918433761,13999.514195901891,15944.02274819593,17923.91970251555,19945.77763456996,21882.14067337272,23873.134200600893,25798.453955694822
1413.992538714943,6437.214450277224,10367.067458132668,5624.7041455599165,8901.027862361434,8110.193061848512,10067.350363123038,11972.50012464872,14015.596905280801,15984.729317182737,17966.15099442779,19953.860749166,21897.009181629015,23885.92926250141,25797.307104688574
1417.9182254070913,9472.953131308479,13040.00609924457,6963.776782263528,11091.72905757856,8299.289685983402,10175.405498047945,12054.431501410636,14111.920941684853,16160.938061661745,18103.68079586421,20020.03130179205,21997.94049405506,23975.52762295389,25936.0291104485
1421.8439120992398,14101.397914308349,15001.207448677427,8935.491274402846,13943.194061591199,8492.946890627874,10254.581006822553,12102.92763731418,14186.060143052695,16190.412708904827,18146.490694296874,20025.34243580119,22010.655704943263,24009.349139854912,25935.058811820225
1425.769598791388,19351.510102645745,15784.684234926543,10835.589318319822,16362.104584834206,8629.426195716844,10345.949990841655,12108.855372943885,14231.427739956227,16208.025284244679,18174.44800040172,20024.860711856956,22010.315411523166,24030.251419414944,25927.141163154833
1429.6952854835363,23765.116784844184,15826.008971360256,11888.98289181114,17274.520935850585,8660.397273566574,10407.471058323272,12119.581223501484,14251.61092177465,16264.421424357846,18218.96913097582,20045.521727527204,22044.97151514335,24049.43331385682,25987.30156204714
1433.6209721756845,26289.845647314865,15811.582466356118,11872.311017261138,16472.5376972312,8575.575051048327,10361.557851605618,12096.809449575749,14212.90495087328,16176.326104813936,18186.8623122972,20035.56003911252,22033.42177567636,24004.997123658057,25899.944836926723
1437.5466588678328,26218.118937850555,15730.603983019635,10722.831396510897,14393.979879866833,8405.302085765983,10278.51360888826,12055.1100504781,14134.13542887245,16119.343583219943,18114.485207774167,20012.98287788921,22004.56126382112,23966.374899415932,25899.276122118554
1441.4723455599812,23848.203940650812,15657.706567794074,9046.89143511057,12053.10047600315,8269.056478548864,10213.657355297079,12039.931559726756,14086.593645287989,16114.670029889403,18094.4009159607,20010.606647576755,21999.204652925167,23953.89538867218,25919.638992185366
1445.3980322521295,19923.213866439888,15368.005398006713,7481.814896710122,10129.773151589903,8148.121096060032,10125.871970292677,12004.594579306058,14029.68427603612,16009.955714989801,18008.65384488697,19979.033992775607,21935.94147989924,23907.384424146752,25852.116882705046
1449.3237189442777,15278.223088776058,14112.350543135679,6218.054178631148,8744.194321359582,8080.490183458757,10083.209872603482,11996.316179728905,14009.219027284382,15984.988401650713,17968.088892889387,19974.72449396944,21916.991710633352,23896.72717305032,25873.6795144991
1453.249405636426,11095.508785506161,11783.685982535495,5375.662963807739,7893.106486295071,8093.972781600608,10088.594731144225,12040.848371863874,14049.785375740797,16034.434820930786,18033.997473017967,20016.575169971173,21969.774099511582,23943.64751782817,25967.220868291468
1457.1750923285742,8289.083177597131,9301.729802409927,4932.1921814686475,7471.662000780057,8100.653411555433,10064.569751008412,12065.670847644473,14058.745620924876,16041.748313082884,18047.8528396909,20023.536800505764,21987.183298887616,23957.992001905477,26045.05275460494
1461.1007790207225,7068.8860366091485,7817.085058312152,4772.094166658618,7360.650698133482,8119.420500281006,10074.180191357009,12087.384787440116,14067.52263795714,16079.953640600053,18072.51781319983,20042.470100503735,22022.396201005504,23967.70853122284,26080.137165800734
1465.026465712871,7001.0477488496135,7667.948111680693,4793.048756252148,7413.245001666394,8116.862400708237,10089.012856832536,12087.479527611446,14080.718005179486,16087.915588659209,18084.88322990205,20052.907254495505,22032.163623679106,23975.623176303394,26049.74424669252
1468.9521524050192,7270.833800754931,8159.319053783522,4902.221169643508,7483.336514205427,8077.99198685335,10057.743312645222,12045.530292504824,14056.531875690798,16029.849217009698,18026.452999399226,20020.250713109555,21973.885120918618,23947.493030567526,25940.261736167467
1472.8778390971675,7043.311920495875,8100.088522427668,4898.781533743469,7384.923922094195,8069.052785669135,10045.962915829721,12025.97080523622,14037.897219962628,16013.228836035261,17995.061445818148,20017.229273833487,21952.060678076185,23943.932936602534,25899.74028416687
1476.8035257893157,6182.657850221084,6976.362207020295,4735.661495237402,7108.805595738614,8101.509262123087,10046.390296120846,12048.387486377442,14043.421871355795,16059.484966572072,18042.962525372408,20031.688304425363,22003.73599839353,23954.55572781077,25959.47023795918
1480.729212481464,5201.80442842518,5328.299262290815,4537.037383992264,6786.880521665955,8130.584281062518,10071.511057771502,12080.768472328231,14061.925822828702,16121.808604906311,18092.789123630308,20056.005121085516,22042.51822112181,23978.17718015625,25998.012482517388
1484.6548991736124,4561.05719561086,4002.5947846542213,4421.351888886575,6524.190937083139,8110.8447852010995,10063.081197041924,12063.406652647807,14041.759369866779,16066.399631268994,18039.904258555973,20042.37476135735,21977.231014313355,23962.549555920377,25946.512729501013
1488.5805858657607,4245.148577186955,3302.7315453895653,4388.7778014307105,6417.640382257446,8095.746490084481,10020.536739260144,12040.265463394167,14015.958180281883,15990.096183452077,17993.786694753344,20014.960684513346,21928.26127659938,23927.26916742009,25893.58481039227
1492.506272557909,3908.3980907584823,2899.0432204645886,4276.713560049593,6402.628227171555,8138.266132310571,10070.613864806226,12094.444674682356,14078.43652928856,16104.191107963776,18092.871361732952,20070.394201684147,22026.57539783915,23994.255174831495,26002.012979436044
1496.4319592500572,3563.7980122253907,2617.9823089126057,4138.8464570723445,6386.399712652776,8149.979593739084,10090.30434166197,12114.918719213572,14106.799878642123,16168.172488932012,18151.16182142083,20093.09452493534,22086.27205443593,24024.68834173084,26078.504025043247
1500.3576459422054,3426.469331177613,2487.9817664241777,4097.338838325003,6361.415820412424,8096.322857848518,10044.252251683556,12060.298871288067,14062.823289324717,16067.822065854503,18047.374828994118,20050.16359108464,22006.913822091523,23968.48884828455,25952.622463345557
1504.2833326343539,3442.065663810497,2404.4606843119864,4076.2574141773052,6343.676325211204,8060.124116244494,10037.689621849026,12026.930573442747,14037.797972500277,16003.035428624418,17980.27755604386,20031.46789590831,21943.22792976133,23936.15876833907,25856.090348006528
1508.2090193265021,3511.09229255755,2340.192471186934,4059.072787246874,6389.580920363349,8088.784260428388,10065.134975150666,12044.939765704947,14062.811260218574,16059.218973396863,18040.01385954446,20052.035572298562,21987.47582490159,23955.6457900629,25905.68781343004
1512.1347060186504,3619.3456211688995,2358.5265438155225,4103.142162900873,6500.296219395004,8114.409181684391,10079.409048270038,12085.33186729553,14089.780367593803,16105.64142696667,18077.52380028989,20068.016168836482,22044.024114272608,23978.313584043735,25951.458927585023
1516.0603927107986,3743.9108716097494,2434.3006086707196,4177.615229921186,6603.676637255119,8114.95857935332,10075.603732379015,12089.145232230967,14079.205921143865,16074.113654809566,18067.791013112164,20057.7437603621,22046.135258197035,23971.31386732933,25921.01779740634
1519.9860794029469,3872.7211505013306,2485.0843280278737,4189.5667062360835,6623.408649264294,8094.295063667789,10075.936483393549,12052.0715978729,14055.13778626338,16063.657204005774,18031.05341463016,20044.89015727457,22018.972401071154,23954.13016913181,25903.894790231414
1523.9117660950951,4218.4227139177965,2646.298822114505,4256.668070565975,6677.689140137605,8053.1785244145285,10048.873401919665,12010.059596747686,14003.265646213225,16006.515210678619,17985.559503038163,20007.479325699132,21958.194510006782,23918.64485957288,25851.493765961543
1527.8374527872436,4783.868531442773,2882.0021971761844,4345.4014447052605,6781.15364654621,8047.923209799547,10044.349618096989,12016.895987749493,13986.182539420977,15996.779180197065,18001.631460666853,19988.331355525854,21959.445754457658,23915.285361436563,25887.942221945574
1531.7631394793918,5497.047429711033,3151.1110703290287,4426.084445522247,6909.037031405454,8089.884802519088,10083.805885132753,12065.265869386581,14025.940857197915,16087.62883200986,18058.583130748088,20020.453943606186,22035.709071049216,23958.073093118,26024.948857895783
1535.68882617154,6420.715492248873,3601.163443454339,4655.131988477201,7120.391007779094,8133.749334348876,10110.022077724283,12086.094222349107,14062.176534333763,16087.33120798348,18084.80303822476,20039.860059027127,22047.196903725275,23984.515330336155,26016.809762816163
1539.6145128636883,7338.9909047080755,4071.8180469819295,4873.6868928875665,7285.716574705595,8142.162179714038,10139.438640799679,12101.00696086658,14086.255150480529,16070.569370419684,18064.07471257145,20052.175059239562,22030.509843886855,23995.540288394055,26037.666469921412
1543.5401995558366,8310.03547884108,4619.057260512371,5101.717882994846,7532.345269267522,8188.2713331123805,10174.413496058478,12133.510826153537,14113.127655629154,16110.994435492266,18123.376892569933,20069.423879773032,22084.699550584442,24019.392109618482,26114.523741693887
1547.465886247985,9360.531020708782,5282.104492429125,5324.4040280608315,7848.504847678366,8248.868622287233,10206.481092066884,12176.934378439768,14136.24635118475,16191.968977298364,18217.574171030774,20091.076426093572,22169.196415716786,24047.983060569106,26196.684494036672
1551.3915729401333,10462.689981215603,6125.531758064828,5546.805478182626,8126.1358317167815,8242.519030315645,10217.339560263037,12146.49557120699,14112.108796565924,16195.863653964328,18175.941591970834,20087.445196968158,22159.86966232659,24032.016391254663,26173.090913565593
1555.3172596322815,11761.449699195331,7441.97037687072,5989.390990274118,8535.908988391897,8204.527422390756,10192.976373033702,12038.1720456905,14052.114375104864,16031.529400599855,18035.929310715594,20025.984594516925,22030.751438686104,23951.90496953679,25906.177919888818
1559.2429463244298,13122.646937397936,9192.913335876763,6563.955486017463,9136.242692370624,8264.576104258527,10270.915031152663,12051.972500264494,14076.01005508857,16044.460273130215,18043.795333088263,20047.2867441745,22025.753369576883,23956.114368462604,25764.64043826129
1563.168633016578,14530.001223972034,11332.921114986482,7241.227318362529,9943.809451459107,8454.329099427581,10444.139012545373,12173.723473614082,14203.748774224734,16255.6254328681,18237.04976826069,20143.68735386199,22178.206008858964,24063.586391736782,25874.468382363513
1567.0943197087263,15966.086816025952,13681.838689097593,8034.825602247439,10801.853242250767,8640.332804236588,10581.032721346284,12282.909660327443,14324.073540814426,16373.492674226718,18376.726340859346,20200.628756976887,22288.035146808324,24150.18151352108,25982.805110642697
1571.0200064008748,17093.686605057643,15580.332766837355,8772.831213171168,11386.811909597596,8793.742236974631,10713.755304631533,12361.66149866722,14412.114696081957,16446.901855940505,18433.085048104545,20243.424683668014,22323.41948760022,24208.878705524767,25991.85945136614
1574.945693093023,17569.879693242063,16273.909080084502,9326.65613447905,11516.122747711432,8923.669121527117,10806.04069847149,12404.38359275705,14482.861027577304,16485.781950423523,18468.285615632063,20262.26221225341,22318.553015464717,24226.73395257609,25959.393822095913
1578.8713797851713,17304.4669018925,15446.679799087373,9678.300808385646,11257.788501521685,9065.720507077203,10849.853768644216,12475.408779732115,14557.125251140524,16544.66615015594,18567.33802694324,20297.031929487122,22369.46961375054,24257.437221942626,25972.56400612572
1582.7970664773195,16483.839147101407,13522.822905803108,9856.467064532852,10813.912052689531,9216.869031317885,10905.431623139682,12582.53096140173,14644.311762253312,16685.915344256646,18711.034290473108,20361.719946157464,22453.945855973532,24315.60563531386,26015.06584405543
1586.7227531694678,15271.66157834422,11304.920476175454,9806.251340838584,10279.007970538656,9275.109820083724,10886.699381133982,12625.341105951995,14662.530146881618,16714.602418097154,18766.12241669226,20388.3807509065,22463.377535039526,24336.20167478914,25986.989746112828
1590.6484398616162,13517.547382657816,9231.151803216662,9283.65625385157,9562.479373339931,9191.14423888148,10818.157668312713,12603.553195332559,14626.322925510804,16682.257108705548,18767.772975370306,20400.992727112643,22452.390414290203,24334.431425242867,25929.990219062263
1594.5741265537645,11162.252281306766,7366.419686780786,8203.241646903314,8659.345517158028,8906.693562998842,10663.080439521102,12507.345960049355,14510.14938379923,16553.76501683988,18621.63957695935,20340.374788253517,22373.54368303315,24274.27013155894,25925.65387889845
1598.4998132459127,8622.597259548515,5798.417906977174,6915.503298419699,7866.135018684344,8610.006705969536,10453.719660545607,12351.147317207518,14344.280271996284,16348.710430724068,18431.914730240238,20226.27710771751,22268.32526206192,24179.316520869037,25939.5817209787
1602.425499938061,6328.246660395077,4506.097209060206,5731.631955785683,7268.138951474879,8389.942622136898,10322.971830275208,12229.011577212417,14222.030080798608,16277.145392438184,18286.103341678398,20156.515467498975,22180.068838824118,24109.716327036844,26060.22142582177
1606.3511866302092,4759.522565471415,3702.410609443932,5023.373702447872,6948.788246785244,8190.58934439095,10159.881041856896,12107.748575556923,14085.232801055627,16097.338917172809,18106.660991168395,20023.607705801252,22026.24589104501,23988.487198512103,26107.474257780497
1610.2768733223577,3847.4648565507555,3298.1073378115975,4724.031325240615,6847.712898357043,8173.982600424562,10121.441673995101,12113.622267580144,14083.907911723356,16080.159700580125,18115.773899658645,20011.39943130472,22033.440001448933,23976.692023393865,26122.01011705539
1614.202560014506,3205.9497559451397,3004.231998933042,4526.778271608604,6725.264698801488,8216.615550183573,10172.617462126636,12177.01705171706,14144.91095906817,16217.249515614667,18188.269355151802,20099.271880004144,22113.925573274686,24047.577573163522,26196.944520153902
1618.1282467066542,2835.305153377398,2911.7575353040766,4509.112200929967,6639.320683455753,8154.246446019253,10086.052769383492,12087.968667262749,14060.822548558985,16055.100382936704,18089.35350705476,20016.828593380338,22011.607658668698,23951.981208187164,26041.80651669683
1622.0539333988024,2403.797940639449,2738.118166140997,4403.758655593969,6470.566739202097,8089.555033287799,10059.020035932204,12036.43823290449,14010.847112734042,16009.043472098396,17995.86603214551,19997.97216232457,21950.22923617899,23923.981766859593,25940.440051371163
1625.9796200909507,2016.4208346516075,2596.778795523888,4323.426693373175,6375.007943240086,8111.138425723248,10104.23202609225,12041.549570803914,14036.97046404751,16061.25287850799,18039.69853397615,20038.496060756745,21997.087769559963,23962.473336977888,25859.848699337224
1629.905306783099,1707.4591898208844,2509.8829427297514,4281.262738611287,6319.6605486655935,8080.100833809792,10067.254991899268,12014.578879997505,14013.26922086906,15993.912268884811,18000.17022828906,20005.43058034624,21957.21186015032,23929.215419363176,25811.571903718173
1633.8309934752474,1401.594108274887,2399.798207436186,4212.153919901935,6268.574853654159,8103.091739400266,10078.663348004065,12053.089344715941,14052.957821624588,16060.119817802866,18034.468681719172,20036.9634574808,21987.378636514783,23979.376590389104,25873.40013198292
1637.7566801673956,1176.6850735909534,2359.516521186848,4207.446271903272,6273.373207866917,8158.658208138978,10115.535654057017,12091.604316734765,14108.894086594633,16117.666421068756,18119.33149759231,20065.725430481143,22044.78756905386,24015.42889247908,25900.910878098974
1641.682366859544,954.5080699988397,2325.1748892143196,4196.266024128991,6237.96023805143,8123.7098173523555,10107.390796539568,12094.661285727856,14089.891925152586,16059.230426397615,18045.867726551933,20039.408397560477,21982.926066868746,23989.129454603313,25915.12760434382
1645.6080535516921,749.8574172234694,2303.527002468577,4201.858486151951,6244.817040477371,8168.669691773446,10128.625280493141,12120.40945037497,14109.578616382512,16089.44164289112,18083.849570553564,20050.902431548006,22017.279993888274,24005.896803469237,25911.406292645064
1649.5337402438404,448.1180552664693,2157.913899877846,4092.231367703218,6139.809656932066,8159.1513753308045,10131.848666221658,12122.444808967803,14116.567146666086,16166.553508039473,18102.05629481304,20082.407078312568,22062.11586423706,24033.730798035725,25993.355559300988
1653.4594269359889,341.70766957596965,2170.205069100605,4133.985406972963,6110.501467701945,8115.0572507170555,10101.52884800654,12081.73788394914,14079.488826383864,16071.99847040532,18044.925735961406,20043.0878471111,21987.887247087157,23990.09026237571,25868.31792872914
1657.385113628137,212.61406648431327,2126.299438234316,4116.814492040398,6063.370765396662,8101.273973195459,10079.283955612655,12051.551472458732,14073.665606389543,16032.270146317729,18031.69434397166,20018.280183232946,21960.984864256337,23959.43768647016,25840.19679541553
1661.3108003202854,26.08590050125444,1997.7571662615453,4004.320118452296,5992.839661328516,8108.379696789157,10113.44604083105,12072.927229094688,14102.66428449824,16131.00174376786,18055.94602993389,20048.98150638843,22021.336974343358,23997.421799412812,25969.34743528044
1665.2364870124336,77.84115015446696,2083.6770417949224,4080.177484694744,6061.358761481528,8098.593335897176,10092.556840665142,12056.789518499048,14058.912633538317,16049.480372255093,18016.517034009594,20002.97163231682,21977.275179001223,23960.459016430214,25903.23635661762
1669.1621737045818,48.73496855119516,2070.4433078429865,4057.4247543126176,6046.194264139215,8091.164899440663,10083.810869836483,12051.809403538526,14055.217252800494,16047.577209375622,18000.936104341803,20006.230462153595,21958.828994013467,23961.741989918613,25949.66998189246
1673.08786039673,8.703842021203616,2038.1293830813179,4027.87481131198,6040.012624551676,8127.455613394083,10122.49969945286,12087.055412280852,14093.215973977223,16124.773204603849,18074.73430931808,20043.241095647878,22010.09134370352,23999.59630968973,26007.788407142056
1677.0135470888786,37.08735098164958,2074.102070982336,4061.153479966156,6045.185711980398,8094.739387674958,10084.707914871095,12056.34373092547,14053.624246265224,16054.921230172042,18026.69317043651,20006.302389383625,21972.49751584963,23961.30723385503,25948.230663329246
1680.9392337810268,19.707081374238427,2066.5701997091805,4050.931220146907,6021.649308694459,8072.30901174429,10073.985910439877,12032.12782662983,14038.678283313184,16032.744754438974,17993.313895026433,19997.35043436596,21960.168104143846,23944.36524621704,25913.313194325765
1684.864920473175,-15.94681214393167,2041.1421270261565,4027.3497208901967,6015.219964883436,8083.375058680033,10084.705262998554,12048.86169319703,14038.424795669811,16059.04589830313,18031.462956012674,20005.683433612125,21980.50676193632,23941.79876798884,25904.750216494496
