Raman shift cm-1,1 mM,,,100 mM,,,10 μm,,,1 μm,,,100 nM,,,10 nM,,,1 nM,,,100 pM,,,10 pM,,,1 pM,,,100 fM,,,10 fM,,,1 fM,,,Blank,,
832.99091,673.69244,327.99999,48.6869,460.22472,67.25426,14.61335,649.57853,294.66125,45.36191,250.87036,54.15821,21.58813,200.78506,47.98874,23.90055,208.98221,35.52069,16.99699,226.3905,25.6971,11.35078,211.23309,18.6879,8.84705,239.15992,21.56254,9.01595,201.30239,72.13751,35.83539,237.91325,4.74555,1.99466,155.06769,26.65866,17.19163,201.53855,23.2779,11.5501,114.15736,45.46454,39.8262
836.91659,492.13971,154.92926,31.48075,384.72168,87.88192,22.84299,509.86725,398.31788,78.12188,178.69395,35.43203,19.82833,119.98062,60.54086,50.45887,172.20144,49.20517,28.57419,194.52379,32.7485,16.83522,160.37189,7.13642,4.44992,205.69766,27.09018,13.1699,160.44277,42.21914,26.31415,172.745,10.49735,6.07679,118.71284,37.43107,31.53076,185.23754,17.69176,9.55085,57.42789,26.68444,46.46599
840.84228,321.96292,129.04107,40.07948,264.76726,152.65642,57.65683,391.11625,493.63592,126.21207,144.92457,41.20674,28.43323,163.45247,30.5396,18.68409,227.91292,77.4124,33.96578,170.86035,58.10619,34.008,189.83013,52.79067,27.80943,278.09608,53.53114,19.24915,195.33924,72.55908,37.14516,221.37856,33.18174,14.98869,129.86722,31.41287,24.18845,147.56748,26.41143,17.89787,113.00451,46.3799,41.04252
844.76797,250.46932,165.04765,65.89535,230.5542,188.29192,81.66927,309.684,458.22078,147.96398,151.03395,46.98227,31.10709,199.39658,28.30134,14.19349,226.15994,62.43707,27.60749,169.82132,50.19968,29.5603,203.28493,56.20235,27.64708,258.90973,37.29478,14.40455,204.54234,66.5247,32.52368,225.33513,35.1014,15.57742,141.51831,49.24925,34.80062,154.34891,23.05615,14.93768,122.84262,37.33711,30.39426
848.69366,238.17766,193.81902,81.37582,230.66567,213.266,92.45676,324.63743,485.00313,149.3984,127.56345,30.68997,24.05859,214.87441,118.66428,55.22495,193.78951,74.37578,38.37968,146.37915,32.99207,22.53878,174.70056,15.50252,8.87377,206.70279,29.94761,14.48825,165.12925,48.5683,29.41229,173.34849,35.99348,20.76365,141.02205,68.18483,48.35047,145.3432,13.24899,9.11566,112.9318,34.50017,30.54956
852.61934,235.64644,179.23324,76.06024,206.31575,223.55068,108.35367,381.16796,547.87803,143.73664,114.60876,35.68418,31.13565,265.12879,199.16113,75.11864,215.50711,85.68736,39.76081,133.84314,26.46961,19.77659,195.09727,38.42565,19.69564,246.29145,53.90298,21.88585,166.18239,49.11483,29.55477,189.09216,55.93539,29.58102,191.62437,141.66177,73.9268,124.07895,15.87251,12.79227,145.56161,33.89558,23.28607
856.54503,192.21354,169.66342,88.26819,143.14376,241.29483,168.56818,372.33778,572.05319,153.63824,94.72253,70.86621,74.81452,338.88506,206.27565,60.86891,251,92.25446,36.75476,124.84715,58.34275,46.73134,226.09584,104.11459,46.04888,315.0411,127.97528,40.62177,185.7971,64.11926,34.51037,225.78793,68.31173,30.25482,227.01971,199.64306,87.94085,93.35751,6.5667,7.03393,209.09415,55.82421,26.69812
860.47072,192.03417,199.98416,104.13988,137.73249,283.48241,205.82101,363.04674,576.60696,158.82444,61.59173,68.2493,110.8092,352.55555,266.28501,75.52995,212.64629,96.72089,45.4844,104.08246,53.9583,51.84188,178.27487,133.03436,74.62317,260.37074,112.44697,43.18725,141.2666,56.3592,39.89563,183.06503,73.06992,39.91473,204.02974,215.37562,105.56089,86.88982,39.3222,45.25525,186.7131,65.73443,35.20612
864.3964,294.40859,185.01238,62.84204,217.53128,291.17843,133.85589,448.69117,564.18716,125.74064,104.04445,24.78225,23.81891,431.68336,361.22133,83.67738,208.81764,61.14981,29.28383,153.16466,24.83453,16.21427,189.29727,138.96096,73.40885,225.89381,25.61364,11.33879,162.2174,28.28886,17.43886,171.54228,86.20227,50.25132,274.02879,264.4304,96.49731,163.21541,62.51952,38.30491,119.94188,39.23203,32.7092
868.32209,358.84869,65.05625,18.12916,237.98833,195.58324,82.18186,588.48654,575.4223,97.78003,226.1646,20.70036,9.15279,612.47321,345.32711,56.3824,352.2232,40.88568,11.60789,265.90114,18.3755,6.91065,342.64345,125.23151,36.54864,392.36397,92.79992,23.65149,312.42149,41.47557,13.27552,318.74454,104.08076,32.65335,465.97587,337.98567,72.53287,265.12645,49.44231,18.64858,232.63039,39.75651,17.08999
872.24778,407.95587,135.77081,33.28076,275.09051,46.16092,16.78027,763.66663,560.51279,73.39758,426.83414,49.20625,11.52819,746.65639,312.18876,41.81157,562.01584,56.35663,10.02759,435.86888,9.94898,2.28256,574.17474,154.13997,26.84548,630.86875,150.39961,23.84008,506.69489,36.5763,7.2186,553.44591,149.89456,27.08387,698.31541,395.96318,56.70263,421.88196,9.6462,2.28647,391.62451,33.5405,8.56445
876.17346,369.65215,176.35058,47.70717,293.12252,39.84744,13.59413,820.38276,524.60586,63.94648,489.77883,73.8746,15.08326,804.02936,261.50553,32.52438,623.14304,46.90973,7.52792,510.44004,16.21784,3.17723,656.50077,146.88895,22.37453,688.23542,152.44028,22.14944,610.63885,59.52714,9.74834,651.60256,143.00178,21.94617,742.89177,342.68121,46.12801,479.87004,25.60669,5.33617,494.36061,27.90175,5.64401
880.09915,373.22771,103.06592,27.61476,381.15918,43.00492,11.28267,816.16542,413.20441,50.62753,467.15117,18.21975,3.90018,704.9153,266.41207,37.79349,501.99328,27.77128,5.5322,488.96254,41.71043,8.53039,561.63125,78.22416,13.92803,537.65794,44.78444,8.32954,529.76327,26.88856,5.07558,536.60997,93.03245,17.33707,677.7867,272.20025,40.16016,502.87593,36.11726,7.18214,420.7122,24.36041,5.79028
884.02484,331.00909,23.44253,7.08214,397.24546,46.62845,11.73794,792.22319,371.59492,46.90533,461.95276,9.71449,2.10292,636.23344,210.36719,33.06447,476.51843,53.753,11.28036,466.76253,56.72708,12.15331,564.91525,48.89803,8.65582,531.13926,52.78165,9.93744,504.43081,42.62406,8.44993,516.05525,89.25292,17.29523,653.50464,247.41343,37.85948,498.20208,31.34179,6.29098,381.62659,28.678,7.51467
887.95052,179.11011,142.46243,79.53902,298.90136,107.02236,35.80524,690.92257,382.93132,55.42319,397.44037,61.47263,15.46713,599.25249,147.6026,24.63112,505.73742,43.7935,8.65934,403.57154,44.31774,10.98138,590.98571,115.40434,19.52743,597.36194,163.35226,27.34561,514.98654,89.54527,17.38789,545.39813,81.53584,14.94978,592.31847,262.87605,44.38086,400.97898,46.94994,11.70883,414.22042,45.0913,10.88582
891.87621,140.30324,352.3302,251.12051,337.06373,248.26816,73.65615,564.34337,305.73418,54.1752,261.64623,34.55184,13.20556,359.11066,35.2331,9.81121,305.80643,54.7048,17.8887,278.05438,14.40904,5.18209,365.37271,53.3027,14.58858,348.28913,108.2605,31.08351,305.38551,52.69474,17.25515,309.28634,10.91025,3.52756,394.70538,191.05209,48.40372,291.79977,40.3354,13.82297,234.7046,26.26163,11.18923
895.8019,166.20374,491.41863,295.67243,391.90137,363.3286,92.70919,500.21606,324.03496,64.779,122.48896,82.78529,67.58592,161.13445,59.15573,36.71203,101.86548,50.39891,49.47595,154.73191,24.38502,15.75953,112.40118,48.26556,42.94044,94.2351,93.28644,98.99331,104.81898,37.55326,35.82678,86.85807,78.97692,90.9264,175.03919,127.00041,72.55542,176.54938,46.93204,26.58295,74.43495,5.00639,6.72586
899.72758,298.97819,381.39004,127.5645,433.73417,333.06523,76.79018,679.85089,340.37081,50.06551,189.90228,84.43486,44.46227,243.82031,17.8791,7.3329,196.49613,14.41818,7.33764,174.2627,31.23656,17.92498,178.33137,11.17482,6.26632,213.19988,68.68133,32.21452,167.19448,42.26064,25.27634,182.59952,49.43315,27.0719,247.84295,176.55757,71.23768,189.98913,39.36053,20.71725,95.99948,15.49073,16.13627
903.65327,508.62334,121.35324,23.85916,481.59391,213.8992,44.41485,993.73746,376.98158,37.93573,347.86277,67.38886,19.37225,438.79986,159.88633,36.43719,377.31368,98.78631,26.18148,249.9013,22.99776,9.20274,368.26027,59.49706,16.15625,416.82042,160.51327,38.50898,338.17802,63.33025,18.7269,382.02036,39.82157,10.42394,464.5696,314.89628,67.78237,254.7338,8.96554,3.51957,214.7,39.64772,18.46657
907.57896,767.38133,67.18008,8.75446,591.82871,153.04258,25.85927,1260.81589,387.80138,30.75797,418.94025,102.76563,24.5299,514.45732,193.67159,37.6458,412.11679,129.02312,31.30742,262.95862,22.27055,8.46922,399.59838,42.91393,10.73927,429.48506,125.30814,29.17637,382.73108,54.13394,14.14412,420.85996,72.50165,17.22702,547.08688,354.25074,64.75219,291.29674,12.22425,4.19649,202.48158,26.66408,13.16864
911.50464,987.41577,149.63664,15.15437,683.04017,179.03501,26.21149,1442.33347,402.32621,27.89412,357.5308,149.66569,41.86092,455.16978,202.09837,44.40066,297.14063,157.2654,52.92625,185.02895,21.96253,11.86978,260.06104,50.86977,19.5607,290.54207,63.98545,22.02278,270.91221,52.07248,19.22116,261.07035,79.81077,30.5706,430.74529,270.53952,62.80731,230.21917,13.98035,6.07263,106.36219,28.14963,26.46582
915.43033,1188.84565,249.89069,21.01961,753.45326,189.75354,25.18451,1641.70911,383.60404,23.36614,326.33918,196.39604,60.18157,391.44681,223.75424,57.16083,190.06095,134.18232,70.59962,126.02225,28.12646,22.31864,168.75464,74.41733,44.09795,173.80459,44.43908,25.56841,173.74923,76.63728,44.10798,127.55698,65.53929,51.38041,325.00414,215.48985,66.30372,173.06274,38.58781,22.297,50.40335,39.01344,77.40249
919.35602,1349.57868,402.0327,29.7895,824.97074,112.7773,13.67046,1876.1314,346.65324,18.47702,419.81316,224.32517,53.43452,498.53761,237.81523,47.70257,288.95916,110.9797,38.40671,186.72006,35.06933,18.78177,283.71975,26.23029,9.24514,276.38089,59.36859,21.48072,263.7405,70.82855,26.85539,217.71521,106.47438,48.90535,381.7041,176.95484,46.35917,220.40785,31.82314,14.4383,97.30724,29.72774,30.55039
923.2817,1414.72962,512.30704,36.21236,900.73244,10.83551,1.20297,1991.23811,304.53238,15.29362,540.89644,243.3769,44.9951,613.01848,270.68723,44.15646,403.23028,127.39289,31.59309,293.61603,30.24634,10.30133,406.49742,36.8641,9.06872,396.49167,105.1976,26.53211,397.75969,79.10889,19.88861,330.14272,101.59401,30.77275,482.61862,133.84038,27.73212,301.02345,25.80228,8.57152,191.62672,34.53202,18.02046
927.20739,1475.58286,557.85804,37.80595,1017.26182,98.72249,9.70473,1979.49676,337.03884,17.02649,657.96538,273.6299,41.58728,625.09483,216.5014,34.63497,449.23697,88.6805,19.74025,378.89382,66.45406,17.53897,464.32326,79.27653,17.07356,425.04176,48.45208,11.39937,456.38466,106.05008,23.237,385.33951,51.00772,13.23709,593.20484,140.05381,23.60969,415.36564,54.42738,13.10349,213.78284,10.03965,4.69619
931.13308,1467.15539,617.90753,42.11602,1004.34491,143.67524,14.30537,1929.43537,399.43035,20.70193,652.68043,244.0127,37.38624,711.49813,282.27933,39.67394,547.58968,142.14125,25.95762,396.99417,24.90489,6.27336,509.45104,68.17032,13.38113,507.05918,76.58013,15.1028,517.01475,78.1341,15.11255,457.95891,66.59621,14.54196,634.32522,163.61147,25.79299,424.24354,44.21464,10.422,311.46,41.94969,13.46873
935.05876,1624.24638,713.7555,43.9438,1081.81847,155.94831,14.41539,2002.79681,427.18291,21.32932,658.45133,269.09925,40.86851,709.59759,284.44909,40.08597,538.78772,154.47928,28.67164,411.63405,28.42415,6.9052,481.45951,80.37494,16.69402,490.32801,74.51945,15.19788,492.91017,107.95514,21.90158,427.29039,63.59985,14.88446,665.81219,238.38785,35.80407,452.05153,43.99235,9.73171,281.05702,28.72412,10.22003
938.98445,1789.15273,801.94114,44.8224,1137.83798,147.09176,12.9273,2100.94351,448.74595,21.35926,639.77333,287.94804,45.00782,710.69183,317.2605,44.64108,521.70862,163.82089,31.40084,382.76755,58.94861,15.40063,452.26561,80.1918,17.73113,466.14795,99.34608,21.31213,467.60517,106.96644,22.87538,393.52164,69.90172,17.76312,683.6932,306.21684,44.78863,432.46798,38.4348,8.88732,248.23654,17.38637,7.00395
942.91014,1860.90378,823.13981,44.23334,1133.98664,114.03807,10.05639,2162.60012,512.09626,23.67966,573.97092,284.98366,49.65124,733.47627,378.48345,51.60132,494.93796,208.27262,42.08055,317.20693,43.96588,13.86031,398.60114,86.36071,21.66595,430.72547,126.21774,29.30352,425.61028,99.89655,23.47137,351.94525,77.04691,21.89173,639.28067,314.34216,49.17123,338.35527,54.81694,16.201,242.59496,47.34503,19.51608
946.83582,1970.08142,761.19781,38.63789,1249.15215,99.03792,7.92841,2228.31544,649.86083,29.16377,574.60467,352.03467,61.26554,607.71708,299.87602,49.34468,335.89771,134.21521,39.95717,279.06086,68.17455,24.42999,278.39086,155.04575,55.69355,250.61188,79.35998,31.66649,283.63014,141.87331,50.02054,217.27602,27.4089,12.61478,570.0287,293.1066,51.41962,320.5666,69.32404,21.62547,106.2674,11.59751,10.91352
950.76151,1930.15131,709.70098,36.76919,1265.13606,146.71306,11.59662,2245.92879,780.98952,34.77357,595.4545,364.18008,61.16002,614.19688,319.27714,51.98287,323.35003,119.46818,36.94701,271.72305,21.40202,7.87641,281.4637,157.21764,55.85716,249.85433,60.22414,24.1037,294.98989,129.1745,43.78947,226.80929,15.87135,6.99766,535.29624,192.35761,35.9348,303.20856,74.9518,24.71955,128.28798,23.78745,18.54223
954.6872,1935.20387,734.88773,37.97469,1314.58747,221.42891,16.84398,2355.41971,854.20735,36.26561,728.47438,386.48983,53.05469,708.33177,362.20434,51.13484,412.12861,112.7145,27.34935,336.44446,43.86364,13.03741,367.3369,124.2251,33.81776,377.68306,83.92616,22.22132,393.25989,137.06562,34.8537,331.33655,21.90192,6.61017,642.30392,206.68157,32.17816,374.10556,59.21768,15.82914,191.33064,16.46199,8.60395
958.61288,1981.766,779.85426,39.35148,1382.74256,292.2163,21.1331,2499.54949,896.68786,35.87398,858.53974,411.72994,47.957,802.61597,394.55112,49.15814,489.63177,99.97568,20.41854,408.70385,80.69073,19.74308,450.03862,120.98061,26.88227,470.67799,100.68875,21.39228,483.29445,145.28378,30.06113,416.51164,21.02494,5.04786,764.7823,285.38755,37.31618,450.71716,29.78185,6.60766,237.07399,10.84913,4.57626
962.53857,1984.71084,761.33909,38.3602,1409.50002,321.37406,22.80057,2553.33055,948.74475,37.15715,881.42802,404.13346,45.84985,870.14749,460.03274,52.86836,534.18898,104.63653,19.58792,427.90508,84.89931,19.84069,488.24852,142.84327,29.25626,508.37063,106.32512,20.91488,529.2608,134.0383,25.32557,442.55706,43.54725,9.83992,813.58714,335.14664,41.1937,470.10691,28.13574,5.98497,255.77319,8.98627,3.51337
966.46426,1981.64325,668.6378,33.74158,1449.75593,316.18765,21.80972,2522.54794,1026.46592,40.69163,838.42582,422.61874,50.40622,814.70213,424.93686,52.15855,450.1054,74.57193,16.56766,379.82339,103.25872,27.18598,414.03398,180.59797,43.61912,407.62571,107.60839,26.39882,452.97478,165.06083,36.4393,352.55646,59.80408,16.96298,797.30583,411.9301,51.66526,452.59886,28.13971,6.21736,194.73081,11.42637,5.86778
970.38994,1892.9419,552.16186,29.16951,1414.78387,309.9555,21.90833,2430.35502,1073.6024,44.17471,752.58214,416.00713,55.27731,787.83826,427.64146,54.28036,374.93274,94.19201,25.12238,308.35301,85.78499,27.82038,360.63449,157.82542,43.76326,363.54886,104.01326,28.61053,392.21861,154.20944,39.31722,304.88512,75.62498,24.80442,743.58021,466.26084,62.70485,378.09522,41.73147,11.03729,189.50203,31.57894,16.66417
974.31563,1828.88214,444.21478,24.28887,1397.47289,317.17122,22.69606,2352.97285,1102.16305,46.8413,708.46544,410.70905,57.97164,777.92127,439.04349,56.43804,337.00895,103.0297,30.5718,272.50547,79.05203,29.00934,337.24727,144.56586,42.86643,361.95709,111.25033,30.73578,350.87787,131.90788,37.59367,277.37114,74.27412,26.77788,742.11293,514.27783,69.29913,339.34922,60.29303,17.76725,168.39847,30.05983,17.85041
978.24132,1762.78572,345.1761,19.58129,1366.50466,339.94994,24.87734,2249.92319,1109.01498,49.29124,653.32134,405.92737,62.13288,694.68195,408.37467,58.78585,257.76665,91.47138,35.48612,236.39474,75.39817,31.89503,270.11356,171.35022,63.43636,288.14683,89.29042,30.98782,291.6829,122.80882,42.10354,234.65451,70.78353,30.165,732.93485,559.49619,76.33642,289.07639,61.75251,21.362,161.16582,25.53033,15.84103
982.167,1706.58742,257.96728,15.11597,1342.919,372.05856,27.70521,2174.05286,1079.68439,49.66229,628.14144,391.08016,62.25989,663.2011,366.49039,55.26082,268.06939,70.30959,26.22813,257.24003,62.49389,24.294,284.19762,144.87481,50.97678,290.44449,67.37115,23.19588,285.74019,114.73798,40.15465,272.34757,98.16529,36.04412,739.03915,587.17992,79.4518,308.45335,57.9754,18.79552,155.96778,11.36047,7.28386
986.09269,1632.83545,188.09239,11.51937,1309.67055,406.43121,31.03309,2090,1034.34026,49.48996,613.71198,352.84783,57.49404,700.7438,366.40773,52.2884,326.36722,65.27312,19.9999,282.76032,56.27096,19.90059,331.25552,104.35349,31.50241,320.70885,65.90274,20.54909,318.78351,120.58865,37.82776,316.96016,79.00696,24.92646,703.96447,564.21678,80.14847,317.28611,56.72999,17.87976,177.91855,16.65236,9.35954
990.01838,1648.28391,174.17464,10.56703,1336.95073,428.80526,32.07338,2012.36865,1005.58019,49.96998,586.76663,341.84283,58.25874,624.62689,294.86882,47.20719,260.05818,44.27321,17.02435,255.37951,43.18224,16.90905,288.92619,95.68974,33.1191,246.04478,49.45997,20.10202,278.22362,98.78732,35.50645,277.59965,36.21895,13.04719,610.6259,515.08514,84.35364,279.47157,40.69169,14.56023,179.57834,14.92372,8.31042
993.94406,1946.45656,356.52131,18.31643,1492.16666,390.57206,26.17483,2075.70282,967.35662,46.60381,564.45902,341.83504,60.55976,589.46642,275.3696,46.71506,239.75655,36.40484,15.18409,236.70033,48.96786,20.6877,269.65441,76.17817,28.2503,245.95535,29.36193,11.93791,256.25483,63.56885,24.80689,233.2499,23.58121,10.10985,564.00195,463.96053,82.26222,263.35629,46.53103,17.66847,157.28769,15.62583,9.93455
997.86975,2659.35418,927.88915,34.89152,1768.44132,285.49822,16.14406,2352.03107,830.2958,35.30123,527.32402,326.21039,61.86147,593.02868,336.2427,56.69923,222.69916,63.94266,28.71257,199.76424,42.57664,21.31344,213.43022,88.27345,41.3594,237.63004,48.88727,20.57285,238.33455,64.32456,26.98919,172.08027,6.35121,3.69084,508.48469,397.81377,78.23515,188.44878,61.58413,32.67951,156.36868,37.90137,24.23847
1001.79544,3791.02683,1782.49781,47.01887,2205.43306,354.2917,16.0645,2865.21769,534.02848,18.63832,581.8021,365.51012,62.82379,502.45247,295.42294,58.7962,143.84091,25.74034,17.89501,182.99547,67.32782,36.79207,134.72329,119.72651,88.86846,126.57428,53.87802,42.56633,166.86329,99.9126,59.87692,86.96564,18.44046,21.20431,460.01827,354.78981,77.12516,176.59936,50.44575,28.56508,56.77204,10.13856,17.85837
1005.72112,4586.11653,2449.88104,53.41951,2385.63456,535.14529,22.43199,3230.45872,144.33862,4.46805,621.18162,345.07329,55.55111,539.45902,292.0679,54.14089,214.61952,47.50126,22.13278,194.93019,40.55017,20.80241,182.77771,97.63614,53.41797,200.21043,35.72842,17.84543,225.75508,73.1223,32.3901,134.3874,18.68958,13.90724,440.92727,309.45746,70.18333,180.31003,50.26637,27.87774,76.87922,40.28369,52.39867
1009.64681,4533.07682,2416.45374,53.30714,2218.69535,501.75051,22.61466,3092.21182,150.85083,4.87841,610.32428,297.65629,48.77019,568.19644,275.99885,48.57455,276.51621,31.61659,11.4339,245.49908,38.26044,15.58476,251.89288,74.38698,29.5312,278.96562,44.58869,15.98358,284.37167,50.87494,17.8903,216.23724,28.62317,13.23693,497.68388,349.80517,70.28662,241.13431,44.81915,18.5868,136.68207,14.72896,10.77607
1013.5725,3611.47521,1676.53419,46.42242,1731.7607,300.76,17.3673,2393.30389,272.38166,11.38099,504.75505,203.54544,40.32559,521.37826,242.69948,46.5496,283.85329,23.81765,8.39083,277.81142,35.65292,12.8335,319.97035,40.51457,12.66198,303.12725,30.84868,10.17681,310.83673,16.76712,5.39419,296.08204,24.63525,8.32042,534.94765,403.36365,75.40245,288.33297,31.97846,11.09081,244.34593,24.62516,10.07799
1017.49818,2385.57846,733.28517,30.73825,1135.38432,477.79398,42.08214,1549.45499,480.51932,31.01215,337.39152,56.57269,16.76767,528.63475,178.93368,33.84826,345.0247,30.46741,8.8305,274.72012,56.10462,20.42247,386.26208,38.00981,9.84042,397.0582,99.91831,25.16465,362.5229,114.17586,31.4948,386.39899,28.96741,7.49676,515.72488,388.3528,75.30232,271.14584,41.71641,15.38523,376.86185,22.64014,6.00754
1021.42387,1557.96676,400.81715,25.72694,801.76504,833.79881,103.99541,973.54346,653.9328,67.17038,184.96834,26.60077,14.38126,434.94637,182.98802,42.0714,271.65857,43.30071,15.93939,231.00584,31.3151,13.55598,308.81583,49.92585,16.16687,317.88077,37.23367,11.71309,259.38902,71.38147,27.51908,314.38508,15.49315,4.92808,427.16928,375.85955,87.98843,256.04666,64.89173,25.34371,322.18567,11.77235,3.6539
1025.34956,1145.81073,747.67669,65.25307,658.93024,1073.1907,162.86864,650.72203,750.2072,115.28843,42.81359,33.06747,77.23592,318.65992,170.06914,53.37011,154.97743,61.14512,39.45421,152.98592,54.63323,35.71128,195.04559,13.17195,6.75327,179.52933,29.67299,16.52821,139.10527,80.56394,57.91581,202.52233,6.77322,3.34443,270.01123,291.55435,107.9786,200.52263,89.03209,44.40002,238.90082,21.96389,9.19373
1029.27524,1058.08094,910.09132,86.01339,655.73005,1157.23413,176.48026,555.99306,759.15743,136.54081,33.10321,39.97882,120.77022,280.12997,107.93734,38.53116,154.15105,81.33288,52.76181,146.52357,60.57257,41.33982,189.33079,30.11437,15.90569,160.51156,59.53885,37.09319,124.82119,91.56527,73.35715,193.40016,15.32387,7.9234,210.51081,188.63304,89.60729,202.41107,86.89833,42.93161,192.85587,23.90655,12.39607
1033.20093,1125.97374,907.10871,80.56216,670.58825,1153.05277,171.94646,595.09232,743.02698,124.85911,71.37667,65.30285,91.49046,271.52837,39.30254,14.47456,190.72115,67.33768,35.30688,165.3937,66.52794,40.22399,249.11021,72.26839,29.01061,215.94786,68.78973,31.85479,157.10555,109.08774,69.43596,243.14983,7.55174,3.1058,198.66349,124.55991,62.69894,199.90838,67.01826,33.52449,230.54059,20.926,9.07693
1037.12662,1321.96681,836.59503,63.28412,716.35287,1148.5219,160.32907,731.15181,732.89464,100.23837,66.58655,84.0067,126.16165,247.58634,20.52258,8.28906,175.87967,50.94438,28.96547,156.28123,82.61856,52.86531,238.52864,59.77613,25.06036,225.20235,67.76661,30.09143,154.65683,135.08029,87.34195,240.35548,24.55767,10.21723,163.75205,89.8434,54.86551,183.4677,64.96687,35.41052,242.31489,16.82203,6.94222
1041.0523,1648.76283,751.05716,45.55277,827.91031,1155.78376,139.60253,926.20701,712.34052,76.90943,35.86618,67.07854,187.02451,169.53502,112.55037,66.38768,95.8374,58.343,60.87707,128.22333,63.73893,49.70931,129.25988,9.06072,7.0097,118.74736,68.85114,57.98119,88.96503,107.89667,121.27987,162.26183,73.22451,45.12738,104.68902,111.41636,106.42602,166.14599,60.79722,36.59265,182.30249,8.94292,4.90554
1044.97799,2045.70437,709.30957,34.67312,943.3432,1135.01816,120.31869,1189.60942,821.76249,69.07834,57.70715,84.6229,146.64196,150.96208,101.67961,67.35441,104.50563,52.12022,49.87313,138.37024,62.46758,45.14524,131.49386,11.68409,8.88565,114.1161,65.44266,57.34744,107.26128,111.5755,104.02215,186.43923,74.5389,39.98027,89.9008,110.10627,122.4753,156.4304,56.63281,36.2032,163.35493,17.32601,10.60636
1048.90368,2579.25546,817.85703,31.70904,1081.10456,1084.81441,100.34315,1586.69354,1079.3186,68.02313,124.5855,82.3683,66.11387,171.49317,23.09047,13.46437,155.89128,30.085,19.29871,142.59448,68.99569,48.38595,196.45724,39.84028,20.27936,182.54522,45.832,25.1072,166.64073,127.16283,76.30958,237.88511,45.41352,19.09052,118.68848,82.37855,69.40737,143.16442,58.09186,40.57702,179.14634,13.64105,7.61447
1052.82936,3475.50136,1251.20353,36.00066,1330.94673,1026.41753,77.11935,2226.3935,1442.40908,64.7868,192.17552,123.21325,64.11496,115.40954,11.84189,10.26075,109.11934,29.28187,26.83472,79.40905,54.63854,68.80644,137.65942,40.49677,29.41809,116.48494,25.49624,21.88801,119.6475,81.98483,68.52197,164.20072,43.61096,26.55955,116.3588,96.14934,82.63177,83.67781,42.67789,51.00263,156.79809,12.65712,8.07224
1056.75505,5147.36789,2444.59374,47.49211,1860.40675,1007.82324,54.1722,3372.14058,2017.62627,59.83221,378.97396,361.46841,95.3808,94.51148,45.91341,48.57971,109.83456,96.20738,87.59299,26.31586,38.02614,144.49893,59.09872,9.78545,16.55781,88.84167,19.64074,22.10758,87.28792,20.75533,23.77801,80.81504,20.06385,24.82688,129.38281,114.27582,88.3238,43.59161,36.81336,84.45056,98.98989,19.88886,20.09181
1060.68074,7975.82578,4762.91165,59.71685,2984.65482,1497.1557,50.16177,5382.92868,3304.35607,61.38584,896.57862,794.08073,88.56789,212.12573,211.19155,99.55961,240.27407,217.12655,90.3662,80.15791,59.50744,74.23776,87.38226,65.7262,75.21687,205.28973,108.61064,52.90603,216.0123,90.34851,41.82563,60.58056,87.52503,144.4771,278.54716,248.29974,89.141,102.35381,34.44741,33.65523,50.68851,47.92278,94.54366
1064.60642,11651.71871,7861.18104,67.468,5091.28357,3109.0634,61.0664,8601.21042,5839.8013,67.89511,1991.26319,1463.15826,73.4789,544.5788,482.75978,88.64829,579.31598,346.82355,59.86777,393.99323,270.33482,68.61408,373.8776,177.50769,47.47749,524.3497,185.62502,35.401,603.79697,334.35611,55.37558,219.81593,202.29707,92.03021,779.46833,532.4924,68.31482,408.95377,146.19757,35.74917,-1.6573,12.77403,-770.77284
1068.53211,14725.81667,10617.21861,72.09935,8007.08404,5659.94722,70.68675,12585.69075,9043.87001,71.85835,3509.86397,2130.68168,60.70553,1237.6134,1179.11077,95.27295,1266.08828,572.96385,45.25465,980.785,538.98219,54.95416,1011.85898,345.83963,34.17864,1233.45702,346.93815,28.1273,1367.89317,540.71379,39.52895,696.84126,405.74137,58.2258,1622.8358,1057.31477,65.15229,889.651,309.36313,34.77354,103.82593,18.91817,18.22104
1072.4578,16268.68199,12106.24396,74.41441,11095.19427,8349.37531,75.25218,16158.57967,11660.47524,72.16275,4981.23244,2575.86104,51.71132,2019.15559,1981.51442,98.1358,1946.72049,747.54919,38.40044,1655.44078,804.50226,48.59747,1680.04916,610.99603,36.36775,1885.08594,515.30957,27.33613,2170.24271,718.47544,33.10576,1220.31635,566.15606,46.3942,2519.60324,1541.51777,61.18097,1396.34302,477.55438,34.20036,244.41081,23.71882,9.70449
1076.38348,16671.75061,12512.55332,75.05243,13128.1563,9981.48024,76.03109,17822.10353,12522.41626,70.2634,5831.88706,2551.9181,43.75802,2542.42852,2394.9693,94.20006,2303.82971,735.74891,31.93591,2150.78678,963.00982,44.77477,2118.71534,854.02762,40.30875,2162.73311,684.16465,31.63426,2663.83633,775.81803,29.12409,1596.93271,605.88145,37.94032,3103.69632,1670.27539,53.81568,1752.89744,578.89387,33.02497,303.33057,28.66727,9.45084
