curated_path,curated_column_index,curated_column_name,master_source,master_path,master_column_index,master_column_name,points,axis_max_abs_difference,intensity_max_abs_difference,name_token_similarity,axis_match_1e-5,preferred_original_tree,path_length,curated_group,master_date,master_setting,curated_concentration_M,master_concentration_M,concentration_agrees
Raman_spectra_data/Stability/03_07_24/4ATP_1pM_rep3_acc1.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S3.csv,1,1,512,4.998398708266905e-07,0.0,0.2222222222222222,True,True,70,Stability/03_07_24,03-07-24,750_5_5_L,1e-12,1e-12,True
Raman_spectra_data/Stability/03_07_24/4ATP_1pM_rep3_acc2.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S3.csv,2,2,512,4.998398708266905e-07,0.0,0.2222222222222222,True,True,70,Stability/03_07_24,03-07-24,750_5_5_L,1e-12,1e-12,True
Raman_spectra_data/Stability/03_07_24/4ATP_1pM_rep3_acc3.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S3.csv,3,3,512,4.998398708266905e-07,0.0,0.2222222222222222,True,True,70,Stability/03_07_24,03-07-24,750_5_5_L,1e-12,1e-12,True
Raman_spectra_data/Stability/03_07_24/4ATP_1pM_rep3_acc4.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S3.csv,4,4,512,4.998398708266905e-07,0.0,0.2222222222222222,True,True,70,Stability/03_07_24,03-07-24,750_5_5_L,1e-12,1e-12,True
Raman_spectra_data/Stability/03_07_24/4ATP_1pM_rep3_acc5.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S3.csv,5,5,512,4.998398708266905e-07,0.0,0.2222222222222222,True,True,70,Stability/03_07_24,03-07-24,750_5_5_L,1e-12,1e-12,True
Raman_spectra_data/Stability/03_07_24/4ATP_1uM_rep1_acc1.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-6M_750_5_5_L_S1.csv,1,1,512,4.998398708266905e-07,0.0,0.2222222222222222,True,True,69,Stability/03_07_24,03-07-24,750_5_5_L,1e-06,1e-06,True
Raman_spectra_data/Stability/03_07_24/4ATP_1uM_rep1_acc2.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-6M_750_5_5_L_S1.csv,2,2,512,4.998398708266905e-07,0.0,0.2222222222222222,True,True,69,Stability/03_07_24,03-07-24,750_5_5_L,1e-06,1e-06,True
Raman_spectra_data/Stability/03_07_24/4ATP_1uM_rep1_acc3.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-6M_750_5_5_L_S1.csv,3,3,512,4.998398708266905e-07,0.0,0.2222222222222222,True,True,69,Stability/03_07_24,03-07-24,750_5_5_L,1e-06,1e-06,True
Raman_spectra_data/Stability/03_07_24/4ATP_1uM_rep1_acc4.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-6M_750_5_5_L_S1.csv,4,4,512,4.998398708266905e-07,0.0,0.2222222222222222,True,True,69,Stability/03_07_24,03-07-24,750_5_5_L,1e-06,1e-06,True
Raman_spectra_data/Stability/03_07_24/4ATP_1uM_rep1_acc5.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-6M_750_5_5_L_S1.csv,5,5,512,4.998398708266905e-07,0.0,0.2222222222222222,True,True,69,Stability/03_07_24,03-07-24,750_5_5_L,1e-06,1e-06,True
Raman_spectra_data/Stability/03_07_24/blank_rep1_acc1.csv,1,Intensity,master_portable,Test HS/25-09-24/Blank/AAB_Blank_750_5_5_H.csv,1,1,512,4.99989937452483e-07,0.0,0.1176470588235294,True,True,46,Stability/03_07_24,25-09-24,750_5_5_H,0.0,0.0,True
Raman_spectra_data/Stability/03_07_24/blank_rep1_acc2.csv,1,Intensity,master_portable,Test HS/25-09-24/Blank/AAB_Blank_750_5_5_H.csv,2,2,512,4.99989937452483e-07,0.0,0.1176470588235294,True,True,46,Stability/03_07_24,25-09-24,750_5_5_H,0.0,0.0,True
Raman_spectra_data/Stability/03_07_24/blank_rep1_acc3.csv,1,Intensity,master_portable,Test HS/25-09-24/Blank/AAB_Blank_750_5_5_H.csv,3,3,512,4.99989937452483e-07,0.0,0.1176470588235294,True,True,46,Stability/03_07_24,25-09-24,750_5_5_H,0.0,0.0,True
Raman_spectra_data/Stability/03_07_24/blank_rep1_acc4.csv,1,Intensity,master_portable,Test HS/25-09-24/Blank/AAB_Blank_750_5_5_H.csv,4,4,512,4.99989937452483e-07,0.0,0.1176470588235294,True,True,46,Stability/03_07_24,25-09-24,750_5_5_H,0.0,0.0,True
Raman_spectra_data/Stability/03_07_24/blank_rep1_acc5.csv,1,Intensity,master_portable,Test HS/25-09-24/Blank/AAB_Blank_750_5_5_H.csv,5,5,512,4.99989937452483e-07,0.0,0.1176470588235294,True,True,46,Stability/03_07_24,25-09-24,750_5_5_H,0.0,0.0,True
Raman_spectra_data/Stability/03_07_24/blank_rep2_acc1.csv,1,Intensity,master_portable,Test HS/30-09-24/Blank/AAB_Blank_750_5_5_H.csv,1,1,512,0.0535730875099034,0.0,0.1176470588235294,False,True,46,Stability/03_07_24,30-09-24,750_5_5_H,0.0,0.0,True
Raman_spectra_data/Stability/03_07_24/blank_rep2_acc2.csv,1,Intensity,master_portable,Test HS/30-09-24/Blank/AAB_Blank_750_5_5_H.csv,2,2,512,0.0535730875099034,0.0,0.1176470588235294,False,True,46,Stability/03_07_24,30-09-24,750_5_5_H,0.0,0.0,True
Raman_spectra_data/Stability/03_07_24/blank_rep2_acc3.csv,1,Intensity,master_portable,Test HS/30-09-24/Blank/AAB_Blank_750_5_5_H.csv,3,3,512,0.0535730875099034,0.0,0.1176470588235294,False,True,46,Stability/03_07_24,30-09-24,750_5_5_H,0.0,0.0,True
Raman_spectra_data/Stability/03_07_24/blank_rep2_acc4.csv,1,Intensity,master_portable,Test HS/30-09-24/Blank/AAB_Blank_750_5_5_H.csv,4,4,512,0.0535730875099034,0.0,0.1176470588235294,False,True,46,Stability/03_07_24,30-09-24,750_5_5_H,0.0,0.0,True
Raman_spectra_data/Stability/03_07_24/blank_rep2_acc5.csv,1,Intensity,master_portable,Test HS/30-09-24/Blank/AAB_Blank_750_5_5_H.csv,5,5,512,0.0535730875099034,0.0,0.1176470588235294,False,True,46,Stability/03_07_24,30-09-24,750_5_5_H,0.0,0.0,True
Raman_spectra_data/Stability/03_07_24/blank_rep3_acc1.csv,1,Intensity,master_portable,Test 4-ATP/18-09-24/Blank/AAB_Blank_750_5_5_H.csv,1,1,512,0.1610174642698894,0.0,0.1176470588235294,False,True,49,Stability/03_07_24,18-09-24,750_5_5_H,0.0,0.0,True
Raman_spectra_data/Stability/03_07_24/blank_rep3_acc2.csv,1,Intensity,master_portable,Test 4-ATP/18-09-24/Blank/AAB_Blank_750_5_5_H.csv,2,2,512,0.1610174642698894,0.0,0.1176470588235294,False,True,49,Stability/03_07_24,18-09-24,750_5_5_H,0.0,0.0,True
Raman_spectra_data/Stability/03_07_24/blank_rep3_acc3.csv,1,Intensity,master_portable,Test 4-ATP/18-09-24/Blank/AAB_Blank_750_5_5_H.csv,3,3,512,0.1610174642698894,0.0,0.1176470588235294,False,True,49,Stability/03_07_24,18-09-24,750_5_5_H,0.0,0.0,True
Raman_spectra_data/Stability/03_07_24/blank_rep3_acc4.csv,1,Intensity,master_portable,Test 4-ATP/18-09-24/Blank/AAB_Blank_750_5_5_H.csv,4,4,512,0.1610174642698894,0.0,0.1176470588235294,False,True,49,Stability/03_07_24,18-09-24,750_5_5_H,0.0,0.0,True
Raman_spectra_data/Stability/03_07_24/blank_rep3_acc5.csv,1,Intensity,master_portable,Test 4-ATP/18-09-24/Blank/AAB_Blank_750_5_5_H.csv,5,5,512,0.1610174642698894,0.0,0.1176470588235294,False,True,49,Stability/03_07_24,18-09-24,750_5_5_H,0.0,0.0,True
Raman_spectra_data/Stability/19_05_24/4ATP_100fM_rep1_acc1.csv,1,Intensity,master_portable,Parámetros heterogéneos de medición/Primeras mediciones/19-05-24/Sustrato AuAgBC_4-ATP_N/190524_AuAgBC_4-ATP_10^-13M_750_5_5_h_S1.csv,1,1,512,4.998398708266905e-07,0.0,0.1428571428571428,True,True,133,Stability/19_05_24,19-05-24,750_5_5_h,1e-13,1e-13,True
Raman_spectra_data/Stability/19_05_24/4ATP_100fM_rep1_acc2.csv,1,Intensity,master_portable,Parámetros heterogéneos de medición/Primeras mediciones/19-05-24/Sustrato AuAgBC_4-ATP_N/190524_AuAgBC_4-ATP_10^-13M_750_5_5_h_S1.csv,2,2,512,4.998398708266905e-07,0.0,0.1428571428571428,True,True,133,Stability/19_05_24,19-05-24,750_5_5_h,1e-13,1e-13,True
Raman_spectra_data/Stability/19_05_24/4ATP_100fM_rep1_acc3.csv,1,Intensity,master_portable,Parámetros heterogéneos de medición/Primeras mediciones/19-05-24/Sustrato AuAgBC_4-ATP_N/190524_AuAgBC_4-ATP_10^-13M_750_5_5_h_S1.csv,3,3,512,4.998398708266905e-07,0.0,0.1428571428571428,True,True,133,Stability/19_05_24,19-05-24,750_5_5_h,1e-13,1e-13,True
Raman_spectra_data/Stability/19_05_24/4ATP_100fM_rep1_acc4.csv,1,Intensity,master_portable,Parámetros heterogéneos de medición/Primeras mediciones/19-05-24/Sustrato AuAgBC_4-ATP_N/190524_AuAgBC_4-ATP_10^-13M_750_5_5_h_S1.csv,4,4,512,4.998398708266905e-07,0.0,0.1428571428571428,True,True,133,Stability/19_05_24,19-05-24,750_5_5_h,1e-13,1e-13,True
Raman_spectra_data/Stability/19_05_24/4ATP_100fM_rep1_acc5.csv,1,Intensity,master_portable,Parámetros heterogéneos de medición/Primeras mediciones/19-05-24/Sustrato AuAgBC_4-ATP_N/190524_AuAgBC_4-ATP_10^-13M_750_5_5_h_S1.csv,5,5,512,4.998398708266905e-07,0.0,0.1428571428571428,True,True,133,Stability/19_05_24,19-05-24,750_5_5_h,1e-13,1e-13,True
Raman_spectra_data/Stability/19_05_24/4ATP_100nM_rep1_acc1.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-6M_750_5_5_H_S1.csv,1,1,512,1.2621629626198685,0.0,0.1,False,True,69,Stability/19_05_24,03-07-24,750_5_5_H,1.0000000000000001e-07,1e-06,False
Raman_spectra_data/Stability/19_05_24/4ATP_100nM_rep1_acc2.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-6M_750_5_5_H_S1.csv,2,2,512,1.2621629626198685,0.0,0.1,False,True,69,Stability/19_05_24,03-07-24,750_5_5_H,1.0000000000000001e-07,1e-06,False
Raman_spectra_data/Stability/19_05_24/4ATP_100nM_rep1_acc3.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-6M_750_5_5_H_S1.csv,3,3,512,1.2621629626198685,0.0,0.1,False,True,69,Stability/19_05_24,03-07-24,750_5_5_H,1.0000000000000001e-07,1e-06,False
Raman_spectra_data/Stability/19_05_24/4ATP_100nM_rep1_acc4.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-6M_750_5_5_H_S1.csv,4,4,512,1.2621629626198685,0.0,0.1,False,True,69,Stability/19_05_24,03-07-24,750_5_5_H,1.0000000000000001e-07,1e-06,False
Raman_spectra_data/Stability/19_05_24/4ATP_100nM_rep1_acc5.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-6M_750_5_5_H_S1.csv,5,5,512,1.2621629626198685,0.0,0.1,False,True,69,Stability/19_05_24,03-07-24,750_5_5_H,1.0000000000000001e-07,1e-06,False
Raman_spectra_data/Stability/19_05_24/4ATP_100nM_rep2_acc1.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-6M_750_5_5_M_S1.csv,1,1,512,0.3993705685700206,0.0,0.1052631578947368,False,True,69,Stability/19_05_24,24-09-24,750_5_5_M,1.0000000000000001e-07,1e-06,False
Raman_spectra_data/Stability/19_05_24/4ATP_100nM_rep2_acc2.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-6M_750_5_5_M_S1.csv,2,2,512,0.3993705685700206,0.0,0.1052631578947368,False,True,69,Stability/19_05_24,24-09-24,750_5_5_M,1.0000000000000001e-07,1e-06,False
Raman_spectra_data/Stability/19_05_24/4ATP_100nM_rep2_acc3.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-6M_750_5_5_M_S1.csv,3,3,512,0.3993705685700206,0.0,0.1052631578947368,False,True,69,Stability/19_05_24,24-09-24,750_5_5_M,1.0000000000000001e-07,1e-06,False
Raman_spectra_data/Stability/19_05_24/4ATP_100nM_rep2_acc4.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-6M_750_5_5_M_S1.csv,4,4,512,0.3993705685700206,0.0,0.1052631578947368,False,True,69,Stability/19_05_24,24-09-24,750_5_5_M,1.0000000000000001e-07,1e-06,False
Raman_spectra_data/Stability/19_05_24/4ATP_100nM_rep2_acc5.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-6M_750_5_5_M_S1.csv,5,5,512,0.3993705685700206,0.0,0.1052631578947368,False,True,69,Stability/19_05_24,24-09-24,750_5_5_M,1.0000000000000001e-07,1e-06,False
Raman_spectra_data/Stability/19_05_24/4ATP_100nM_rep3_acc1.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-6M_750_5_5_H_S2.csv,1,1,512,1.2621629626198685,0.0,0.1,False,True,69,Stability/19_05_24,03-07-24,750_5_5_H,1.0000000000000001e-07,1e-06,False
Raman_spectra_data/Stability/19_05_24/4ATP_100nM_rep3_acc2.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-6M_750_5_5_H_S2.csv,2,2,512,1.2621629626198685,0.0,0.1,False,True,69,Stability/19_05_24,03-07-24,750_5_5_H,1.0000000000000001e-07,1e-06,False
Raman_spectra_data/Stability/19_05_24/4ATP_100nM_rep3_acc3.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-6M_750_5_5_H_S2.csv,3,3,512,1.2621629626198685,0.0,0.1,False,True,69,Stability/19_05_24,03-07-24,750_5_5_H,1.0000000000000001e-07,1e-06,False
Raman_spectra_data/Stability/19_05_24/4ATP_100nM_rep3_acc4.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-6M_750_5_5_H_S2.csv,4,4,512,1.2621629626198685,0.0,0.1,False,True,69,Stability/19_05_24,03-07-24,750_5_5_H,1.0000000000000001e-07,1e-06,False
Raman_spectra_data/Stability/19_05_24/4ATP_100nM_rep3_acc5.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-6M_750_5_5_H_S2.csv,5,5,512,1.2621629626198685,0.0,0.1,False,True,69,Stability/19_05_24,03-07-24,750_5_5_H,1.0000000000000001e-07,1e-06,False
Raman_spectra_data/Stability/19_05_24/4ATP_100pM_rep1_acc1.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S1.csv,1,1,512,4.998398708266905e-07,0.0,0.1,True,True,69,Stability/19_05_24,03-07-24,750_5_5_L,1e-10,1e-09,False
Raman_spectra_data/Stability/19_05_24/4ATP_100pM_rep1_acc2.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S1.csv,2,2,512,4.998398708266905e-07,0.0,0.1,True,True,69,Stability/19_05_24,03-07-24,750_5_5_L,1e-10,1e-09,False
Raman_spectra_data/Stability/19_05_24/4ATP_100pM_rep1_acc3.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S1.csv,3,3,512,4.998398708266905e-07,0.0,0.1,True,True,69,Stability/19_05_24,03-07-24,750_5_5_L,1e-10,1e-09,False
Raman_spectra_data/Stability/19_05_24/4ATP_100pM_rep1_acc4.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S1.csv,4,4,512,4.998398708266905e-07,0.0,0.1,True,True,69,Stability/19_05_24,03-07-24,750_5_5_L,1e-10,1e-09,False
Raman_spectra_data/Stability/19_05_24/4ATP_100pM_rep1_acc5.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S1.csv,5,5,512,4.998398708266905e-07,0.0,0.1,True,True,69,Stability/19_05_24,03-07-24,750_5_5_L,1e-10,1e-09,False
Raman_spectra_data/Stability/19_05_24/4ATP_100pM_rep2_acc1.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S2.csv,1,1,512,4.998398708266905e-07,0.0,0.1,True,True,69,Stability/19_05_24,03-07-24,750_5_5_L,1e-10,1e-09,False
Raman_spectra_data/Stability/19_05_24/4ATP_100pM_rep2_acc2.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S2.csv,2,2,512,4.998398708266905e-07,0.0,0.1,True,True,69,Stability/19_05_24,03-07-24,750_5_5_L,1e-10,1e-09,False
Raman_spectra_data/Stability/19_05_24/4ATP_100pM_rep2_acc3.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S2.csv,3,3,512,4.998398708266905e-07,0.0,0.1,True,True,69,Stability/19_05_24,03-07-24,750_5_5_L,1e-10,1e-09,False
Raman_spectra_data/Stability/19_05_24/4ATP_100pM_rep2_acc4.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S2.csv,4,4,512,4.998398708266905e-07,0.0,0.1,True,True,69,Stability/19_05_24,03-07-24,750_5_5_L,1e-10,1e-09,False
Raman_spectra_data/Stability/19_05_24/4ATP_100pM_rep2_acc5.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S2.csv,5,5,512,4.998398708266905e-07,0.0,0.1,True,True,69,Stability/19_05_24,03-07-24,750_5_5_L,1e-10,1e-09,False
Raman_spectra_data/Stability/19_05_24/4ATP_100pM_rep3_acc1.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S3.csv,2,2,512,4.998398708266905e-07,0.0,0.1,True,True,69,Stability/19_05_24,03-07-24,750_5_5_L,1e-10,1e-09,False
Raman_spectra_data/Stability/19_05_24/4ATP_100pM_rep3_acc2.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S3.csv,2,2,512,4.998398708266905e-07,0.0,0.1,True,True,69,Stability/19_05_24,03-07-24,750_5_5_L,1e-10,1e-09,False
Raman_spectra_data/Stability/19_05_24/4ATP_100pM_rep3_acc3.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S3.csv,3,3,512,4.998398708266905e-07,0.0,0.1,True,True,69,Stability/19_05_24,03-07-24,750_5_5_L,1e-10,1e-09,False
Raman_spectra_data/Stability/19_05_24/4ATP_100pM_rep3_acc4.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S3.csv,4,4,512,4.998398708266905e-07,0.0,0.1,True,True,69,Stability/19_05_24,03-07-24,750_5_5_L,1e-10,1e-09,False
Raman_spectra_data/Stability/19_05_24/4ATP_100pM_rep3_acc5.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S3.csv,5,5,512,4.998398708266905e-07,0.0,0.1,True,True,69,Stability/19_05_24,03-07-24,750_5_5_L,1e-10,1e-09,False
Raman_spectra_data/Stability/19_05_24/4ATP_100uM_rep1_acc1.csv,1,Intensity,master_portable,Parámetros heterogéneos de medición/Primeras mediciones/19-05-24/Sustrato AuAgBC_4-ATP_N/190524_AuAgBC_4-ATP_10^-4M_400_5_5_L_S1.csv,1,1,512,4.998398708266905e-07,0.0,0.1428571428571428,True,True,132,Stability/19_05_24,19-05-24,unknown,9.999999999999999e-05,0.0001,True
Raman_spectra_data/Stability/19_05_24/4ATP_100uM_rep1_acc2.csv,1,Intensity,master_portable,Parámetros heterogéneos de medición/Primeras mediciones/19-05-24/Sustrato AuAgBC_4-ATP_N/190524_AuAgBC_4-ATP_10^-4M_400_5_5_L_S1.csv,2,2,512,4.998398708266905e-07,0.0,0.1428571428571428,True,True,132,Stability/19_05_24,19-05-24,unknown,9.999999999999999e-05,0.0001,True
Raman_spectra_data/Stability/19_05_24/4ATP_100uM_rep1_acc3.csv,1,Intensity,master_portable,Parámetros heterogéneos de medición/Primeras mediciones/19-05-24/Sustrato AuAgBC_4-ATP_N/190524_AuAgBC_4-ATP_10^-4M_400_5_5_L_S1.csv,3,3,512,4.998398708266905e-07,0.0,0.1428571428571428,True,True,132,Stability/19_05_24,19-05-24,unknown,9.999999999999999e-05,0.0001,True
Raman_spectra_data/Stability/19_05_24/4ATP_100uM_rep1_acc4.csv,1,Intensity,master_portable,Parámetros heterogéneos de medición/Primeras mediciones/19-05-24/Sustrato AuAgBC_4-ATP_N/190524_AuAgBC_4-ATP_10^-4M_400_5_5_L_S1.csv,4,4,512,4.998398708266905e-07,0.0,0.1428571428571428,True,True,132,Stability/19_05_24,19-05-24,unknown,9.999999999999999e-05,0.0001,True
Raman_spectra_data/Stability/19_05_24/4ATP_100uM_rep1_acc5.csv,1,Intensity,master_portable,Parámetros heterogéneos de medición/Primeras mediciones/19-05-24/Sustrato AuAgBC_4-ATP_N/190524_AuAgBC_4-ATP_10^-4M_400_5_5_L_S1.csv,5,5,512,4.998398708266905e-07,0.0,0.1428571428571428,True,True,132,Stability/19_05_24,19-05-24,unknown,9.999999999999999e-05,0.0001,True
Raman_spectra_data/Stability/19_05_24/4ATP_100uM_rep2_acc1.csv,1,Intensity,master_portable,Parámetros heterogéneos de medición/Primeras mediciones/19-05-24/Sustrato AuAgBC_4-ATP_N/190524_AuAgBC_4-ATP_10^-4M_400_5_5_L_S2.2.csv,1,1,512,4.998398708266905e-07,0.0,0.1379310344827586,True,True,134,Stability/19_05_24,19-05-24,unknown,9.999999999999999e-05,0.0001,True
Raman_spectra_data/Stability/19_05_24/4ATP_100uM_rep2_acc2.csv,1,Intensity,master_portable,Parámetros heterogéneos de medición/Primeras mediciones/19-05-24/Sustrato AuAgBC_4-ATP_N/190524_AuAgBC_4-ATP_10^-4M_400_5_5_L_S2.2.csv,2,2,512,4.998398708266905e-07,0.0,0.1379310344827586,True,True,134,Stability/19_05_24,19-05-24,unknown,9.999999999999999e-05,0.0001,True
Raman_spectra_data/Stability/19_05_24/4ATP_100uM_rep2_acc3.csv,1,Intensity,master_portable,Parámetros heterogéneos de medición/Primeras mediciones/19-05-24/Sustrato AuAgBC_4-ATP_N/190524_AuAgBC_4-ATP_10^-4M_400_5_5_L_S2.2.csv,3,3,512,4.998398708266905e-07,0.0,0.1379310344827586,True,True,134,Stability/19_05_24,19-05-24,unknown,9.999999999999999e-05,0.0001,True
Raman_spectra_data/Stability/19_05_24/4ATP_100uM_rep2_acc4.csv,1,Intensity,master_portable,Parámetros heterogéneos de medición/Primeras mediciones/19-05-24/Sustrato AuAgBC_4-ATP_N/190524_AuAgBC_4-ATP_10^-4M_400_5_5_L_S2.2.csv,4,4,512,4.998398708266905e-07,0.0,0.1379310344827586,True,True,134,Stability/19_05_24,19-05-24,unknown,9.999999999999999e-05,0.0001,True
Raman_spectra_data/Stability/19_05_24/4ATP_100uM_rep2_acc5.csv,1,Intensity,master_portable,Parámetros heterogéneos de medición/Primeras mediciones/19-05-24/Sustrato AuAgBC_4-ATP_N/190524_AuAgBC_4-ATP_10^-4M_400_5_5_L_S2.2.csv,5,5,512,4.998398708266905e-07,0.0,0.1379310344827586,True,True,134,Stability/19_05_24,19-05-24,unknown,9.999999999999999e-05,0.0001,True
Raman_spectra_data/Stability/19_05_24/4ATP_100uM_rep3_acc1.csv,1,Intensity,master_portable,Parámetros heterogéneos de medición/Primeras mediciones/19-05-24/Sustrato AuAgBC_4-ATP_N/190524_AuAgBC_4-ATP_10^-4M_400_5_5_L_S2.csv,1,1,512,4.998398708266905e-07,0.0,0.1428571428571428,True,True,132,Stability/19_05_24,19-05-24,unknown,9.999999999999999e-05,0.0001,True
Raman_spectra_data/Stability/19_05_24/4ATP_100uM_rep3_acc2.csv,1,Intensity,master_portable,Parámetros heterogéneos de medición/Primeras mediciones/19-05-24/Sustrato AuAgBC_4-ATP_N/190524_AuAgBC_4-ATP_10^-4M_400_5_5_L_S2.csv,2,2,512,4.998398708266905e-07,0.0,0.1428571428571428,True,True,132,Stability/19_05_24,19-05-24,unknown,9.999999999999999e-05,0.0001,True
Raman_spectra_data/Stability/19_05_24/4ATP_100uM_rep3_acc3.csv,1,Intensity,master_portable,Parámetros heterogéneos de medición/Primeras mediciones/19-05-24/Sustrato AuAgBC_4-ATP_N/190524_AuAgBC_4-ATP_10^-4M_400_5_5_L_S2.csv,3,3,512,4.998398708266905e-07,0.0,0.1428571428571428,True,True,132,Stability/19_05_24,19-05-24,unknown,9.999999999999999e-05,0.0001,True
Raman_spectra_data/Stability/19_05_24/4ATP_100uM_rep3_acc4.csv,1,Intensity,master_portable,Parámetros heterogéneos de medición/Primeras mediciones/19-05-24/Sustrato AuAgBC_4-ATP_N/190524_AuAgBC_4-ATP_10^-4M_400_5_5_L_S2.csv,4,4,512,4.998398708266905e-07,0.0,0.1428571428571428,True,True,132,Stability/19_05_24,19-05-24,unknown,9.999999999999999e-05,0.0001,True
Raman_spectra_data/Stability/19_05_24/4ATP_100uM_rep3_acc5.csv,1,Intensity,master_portable,Parámetros heterogéneos de medición/Primeras mediciones/19-05-24/Sustrato AuAgBC_4-ATP_N/190524_AuAgBC_4-ATP_10^-4M_400_5_5_L_S2.csv,5,5,512,4.998398708266905e-07,0.0,0.1428571428571428,True,True,132,Stability/19_05_24,19-05-24,unknown,9.999999999999999e-05,0.0001,True
