repository_path,source_name,source_relative_path,source_sha256,repository_sha256,source_bytes,repository_bytes,status,role,sanitized_user_path_occurrences,note
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100nM_rep3_acc4.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_100nM_rep3_acc4.csv,dfe3e648f4844861b183ae41a0b9397f70ca3a68d02b00fcb7559f806af0fe79,dfe3e648f4844861b183ae41a0b9397f70ca3a68d02b00fcb7559f806af0fe79,10522,10522,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100nM_rep3_acc5.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_100nM_rep3_acc5.csv,42d994581dd83f434494232a68cefea5d3cd1c1646e31a8138a77b91c4b3fd29,42d994581dd83f434494232a68cefea5d3cd1c1646e31a8138a77b91c4b3fd29,10548,10548,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100pM_rep1_acc1.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_100pM_rep1_acc1.csv,ca1f1dd190db8e9245baa0a348813c6f989132f3788295262d22d6f576765d6c,ca1f1dd190db8e9245baa0a348813c6f989132f3788295262d22d6f576765d6c,10546,10546,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100pM_rep1_acc2.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_100pM_rep1_acc2.csv,b2890da0845bc97633627460584ac3b721d0cf2f03b65b156c71fcb00fbb1f2c,b2890da0845bc97633627460584ac3b721d0cf2f03b65b156c71fcb00fbb1f2c,10530,10530,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100pM_rep1_acc3.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_100pM_rep1_acc3.csv,2a8dcd84e9f6145cd1394f6eb3710da18dcc35220b2fe066e6703d5ec3760ed4,2a8dcd84e9f6145cd1394f6eb3710da18dcc35220b2fe066e6703d5ec3760ed4,10536,10536,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100pM_rep1_acc4.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_100pM_rep1_acc4.csv,9388d134fb070fd4dc1087ffdb22eac81c624e12361931ee0a4ab5ed0685386b,9388d134fb070fd4dc1087ffdb22eac81c624e12361931ee0a4ab5ed0685386b,10530,10530,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100pM_rep1_acc5.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_100pM_rep1_acc5.csv,9314714b70b5b3ee5d1a728eff0b68f076bc0cbfa68517c9b884a28bf517839e,9314714b70b5b3ee5d1a728eff0b68f076bc0cbfa68517c9b884a28bf517839e,10558,10558,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100pM_rep2_acc1.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_100pM_rep2_acc1.csv,3777f468a5e08d139835ee34ae2c370a0b504e237ac1048f054c01b07cbdaa63,3777f468a5e08d139835ee34ae2c370a0b504e237ac1048f054c01b07cbdaa63,10556,10556,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100pM_rep2_acc2.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_100pM_rep2_acc2.csv,fc84460d0af8206a9cfeaab56d594774ff3442d0c5fd181f23998eddb69fd209,fc84460d0af8206a9cfeaab56d594774ff3442d0c5fd181f23998eddb69fd209,10534,10534,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100pM_rep2_acc3.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_100pM_rep2_acc3.csv,b3cd06f6cdf8776146a3f05ec5b03d1625d84e3eeb114e37e7eed2f1f98c31da,b3cd06f6cdf8776146a3f05ec5b03d1625d84e3eeb114e37e7eed2f1f98c31da,10556,10556,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100pM_rep2_acc4.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_100pM_rep2_acc4.csv,1b208dba5c559720740ec8c8f35f34b2466336626e440dcc7e30bc19fbf615b5,1b208dba5c559720740ec8c8f35f34b2466336626e440dcc7e30bc19fbf615b5,10544,10544,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100pM_rep2_acc5.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_100pM_rep2_acc5.csv,e4d62cae789d645215d9a91e7a26d0ca8ea7b94122795df796f5cdcc26d29862,e4d62cae789d645215d9a91e7a26d0ca8ea7b94122795df796f5cdcc26d29862,10508,10508,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100pM_rep3_acc1.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_100pM_rep3_acc1.csv,e21d66604ff46df29a1c62c4f8bd851826eeabc54cd456408481cbcfa5c1f86a,e21d66604ff46df29a1c62c4f8bd851826eeabc54cd456408481cbcfa5c1f86a,10518,10518,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100pM_rep3_acc2.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_100pM_rep3_acc2.csv,abf5f989b6e59eccb4b16c480be33d100f468990a1f5627a4c0da52f98733aa1,abf5f989b6e59eccb4b16c480be33d100f468990a1f5627a4c0da52f98733aa1,10536,10536,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100pM_rep3_acc3.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_100pM_rep3_acc3.csv,7bfea1a1d31a50586b491002f90f622288e115560c9c83d28400ce216d9fdaf9,7bfea1a1d31a50586b491002f90f622288e115560c9c83d28400ce216d9fdaf9,10498,10498,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100pM_rep3_acc4.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_100pM_rep3_acc4.csv,91767f05c226aad4ca4a010dd8d673bc7701a1d866f4d766c59a5220569689a0,91767f05c226aad4ca4a010dd8d673bc7701a1d866f4d766c59a5220569689a0,10526,10526,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100pM_rep3_acc5.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_100pM_rep3_acc5.csv,da5ba94dfd6506d0cb517ff417e2739a7e5f06aede0327d36378d2da1831f3a5,da5ba94dfd6506d0cb517ff417e2739a7e5f06aede0327d36378d2da1831f3a5,10530,10530,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep1_acc1.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_100uM_rep1_acc1.csv,7bd1eaf2edfb8e9d9819f3dc4102e60ef3e417e91efb02f4f9fcf2a51227754a,7bd1eaf2edfb8e9d9819f3dc4102e60ef3e417e91efb02f4f9fcf2a51227754a,10550,10550,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep1_acc2.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_100uM_rep1_acc2.csv,36820506ab37e4f5fccb374ff7b4f86d53814626c051e1cb810048651b17cc73,36820506ab37e4f5fccb374ff7b4f86d53814626c051e1cb810048651b17cc73,10512,10512,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep1_acc3.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_100uM_rep1_acc3.csv,bc68fc4dc069c6c600d94bc4cf1f7c1bbaff65dbe410b09a6ccdf38660d0c29c,bc68fc4dc069c6c600d94bc4cf1f7c1bbaff65dbe410b09a6ccdf38660d0c29c,10546,10546,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep1_acc4.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_100uM_rep1_acc4.csv,a6385b9ef874e9ec458290fa00ee02ea5b3dc59d79b5972376ed9f94a8cf1d77,a6385b9ef874e9ec458290fa00ee02ea5b3dc59d79b5972376ed9f94a8cf1d77,10524,10524,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep1_acc5.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_100uM_rep1_acc5.csv,87c78c9fe5b2c2ec424e51818ba6e6e3c1d38a0423d30b8c8c05cceca39e7042,87c78c9fe5b2c2ec424e51818ba6e6e3c1d38a0423d30b8c8c05cceca39e7042,10536,10536,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep2_acc1.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_100uM_rep2_acc1.csv,693d3953e7364c250ed1360bae9364514ad429cabccddc067819f58a7e5dbbc3,693d3953e7364c250ed1360bae9364514ad429cabccddc067819f58a7e5dbbc3,10548,10548,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep2_acc2.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_100uM_rep2_acc2.csv,7ab1d4b5a667a7621d9de709d84b9a3ba063e2d58b6af85a7eb8b8e8a90e793b,7ab1d4b5a667a7621d9de709d84b9a3ba063e2d58b6af85a7eb8b8e8a90e793b,10544,10544,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep2_acc3.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_100uM_rep2_acc3.csv,6c271e977fdac261930e095da2eaa817c420a2e3f7cfe02ba37dadeee438e73f,6c271e977fdac261930e095da2eaa817c420a2e3f7cfe02ba37dadeee438e73f,10508,10508,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep2_acc4.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_100uM_rep2_acc4.csv,3d4b6808eae3e9388900a5c9508d9747119e7caa1e39cb5d0d7782cbef97d500,3d4b6808eae3e9388900a5c9508d9747119e7caa1e39cb5d0d7782cbef97d500,10532,10532,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep2_acc5.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_100uM_rep2_acc5.csv,ed2829d6a975527f0f45eabf44ad670ca405876edf26610b5c1cfc394b690003,ed2829d6a975527f0f45eabf44ad670ca405876edf26610b5c1cfc394b690003,10536,10536,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep3_acc1.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_100uM_rep3_acc1.csv,d83e8ca2e4bfcfcbd49d4d0ef6507843650b74fb564e9fb8302a41b8d4df32f7,d83e8ca2e4bfcfcbd49d4d0ef6507843650b74fb564e9fb8302a41b8d4df32f7,10526,10526,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep3_acc2.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_100uM_rep3_acc2.csv,9d502c3986df0fdbf8289a49b1c5c85aee10e9f6cc048a021d801ff7d73764c7,9d502c3986df0fdbf8289a49b1c5c85aee10e9f6cc048a021d801ff7d73764c7,10534,10534,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep3_acc3.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_100uM_rep3_acc3.csv,7ce2ba64dfa4fda092974372f1c67c7a5c840ee12d6f415894f5fee5fd0184c5,7ce2ba64dfa4fda092974372f1c67c7a5c840ee12d6f415894f5fee5fd0184c5,10526,10526,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep3_acc4.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_100uM_rep3_acc4.csv,8b93a5d4acda05930513db417e2c4017ceff51ddc364e11aaf1e67eb781a9b78,8b93a5d4acda05930513db417e2c4017ceff51ddc364e11aaf1e67eb781a9b78,10522,10522,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep3_acc5.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_100uM_rep3_acc5.csv,3800b57d34ecd2090f8652a2518d6ee36b3d5246a77dc9c6d2dbf8188e8d3cb8,3800b57d34ecd2090f8652a2518d6ee36b3d5246a77dc9c6d2dbf8188e8d3cb8,10516,10516,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10fM_rep1_acc1.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_10fM_rep1_acc1.csv,5d8d2691083b0f9c0252368c35a5fab6314816cdefd88162267f0d2a4866b7da,5d8d2691083b0f9c0252368c35a5fab6314816cdefd88162267f0d2a4866b7da,10558,10558,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10fM_rep1_acc2.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_10fM_rep1_acc2.csv,af88efc7f7c984b6d93c9593d5016effdc5e783864046c6b0ec46c38d1482059,af88efc7f7c984b6d93c9593d5016effdc5e783864046c6b0ec46c38d1482059,10550,10550,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10fM_rep1_acc3.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_10fM_rep1_acc3.csv,a827d3acac8526a62039077f569c11d3491c7b2acb9e187fe640971bb69e5552,a827d3acac8526a62039077f569c11d3491c7b2acb9e187fe640971bb69e5552,10526,10526,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10fM_rep1_acc4.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_10fM_rep1_acc4.csv,5bc6284c9593c9f812376333a0398138992674b5c76d54fccf509c37439758ae,5bc6284c9593c9f812376333a0398138992674b5c76d54fccf509c37439758ae,10530,10530,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10fM_rep1_acc5.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_10fM_rep1_acc5.csv,7bd6bc9ae62330265bdd8b74ebc90511253ee6dc0a9bdfb9c4e75cf9b31cf190,7bd6bc9ae62330265bdd8b74ebc90511253ee6dc0a9bdfb9c4e75cf9b31cf190,10552,10552,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10fM_rep2_acc1.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_10fM_rep2_acc1.csv,064c5d9495ff27751847c900f631ee94b2c46d72134f498d4e1abef89578f6cb,064c5d9495ff27751847c900f631ee94b2c46d72134f498d4e1abef89578f6cb,10526,10526,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10fM_rep2_acc2.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_10fM_rep2_acc2.csv,9acb1b2c2255444915a77d26ec2eb0634b748e65845ccc64995d8fccb83dc1a7,9acb1b2c2255444915a77d26ec2eb0634b748e65845ccc64995d8fccb83dc1a7,10570,10570,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10fM_rep2_acc3.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_10fM_rep2_acc3.csv,65c123851acb6dcb7070640aa1394ada62a8b276604c6a5dfc30380eb4aea533,65c123851acb6dcb7070640aa1394ada62a8b276604c6a5dfc30380eb4aea533,10530,10530,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10fM_rep2_acc4.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_10fM_rep2_acc4.csv,640a4c16a839f663113d16b9530406be8aa34b5817021d9fc934304d787f8c6a,640a4c16a839f663113d16b9530406be8aa34b5817021d9fc934304d787f8c6a,10540,10540,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10fM_rep2_acc5.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_10fM_rep2_acc5.csv,5c5152bde81c5276c6f87dd58f2f5bf4a34e0d7c316df98767fe019a9e3678ef,5c5152bde81c5276c6f87dd58f2f5bf4a34e0d7c316df98767fe019a9e3678ef,10542,10542,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10fM_rep3_acc1.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_10fM_rep3_acc1.csv,e592441593f5f055a9d1b46a4a8c32853d5e685a016733efa28fbde7a189aed0,e592441593f5f055a9d1b46a4a8c32853d5e685a016733efa28fbde7a189aed0,10546,10546,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10fM_rep3_acc2.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_10fM_rep3_acc2.csv,1e1145f3324a55c9e9f37aa689272920d0f725e226eac505faf99cf1bdd4a02e,1e1145f3324a55c9e9f37aa689272920d0f725e226eac505faf99cf1bdd4a02e,10556,10556,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10fM_rep3_acc3.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_10fM_rep3_acc3.csv,864e67bdb83a77565da053c028982cd6a9a3dd127ec02ecdc997d91483399248,864e67bdb83a77565da053c028982cd6a9a3dd127ec02ecdc997d91483399248,10546,10546,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10fM_rep3_acc4.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_10fM_rep3_acc4.csv,ab502b3b4f28f4a8d72ad454a4534db736bcb93180f06a7f10412f22a91add0a,ab502b3b4f28f4a8d72ad454a4534db736bcb93180f06a7f10412f22a91add0a,10498,10498,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10fM_rep3_acc5.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_10fM_rep3_acc5.csv,83afa9e6ef07d10b1f113ce3103d6bbc2b501ae661eb28224414793d9b300ee3,83afa9e6ef07d10b1f113ce3103d6bbc2b501ae661eb28224414793d9b300ee3,10518,10518,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10nM_rep1_acc1.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_10nM_rep1_acc1.csv,38f8b8f2568cba64d4d9b06126b4bf6c8250d111dbef19e26dca1f37c4d1584c,38f8b8f2568cba64d4d9b06126b4bf6c8250d111dbef19e26dca1f37c4d1584c,10540,10540,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10nM_rep1_acc2.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_10nM_rep1_acc2.csv,0aacb2c38834c9928b534bd573329541f1a4a0171a8b49f238ded7783aef32b6,0aacb2c38834c9928b534bd573329541f1a4a0171a8b49f238ded7783aef32b6,10522,10522,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10nM_rep1_acc3.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_10nM_rep1_acc3.csv,f34477754dfdd563be1e6fe6e1836d98ded8bf0afdc1ae466a2512437da9ded7,f34477754dfdd563be1e6fe6e1836d98ded8bf0afdc1ae466a2512437da9ded7,10534,10534,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10nM_rep1_acc4.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_10nM_rep1_acc4.csv,c4bbf9e9b6ce10ab30ea8679ebaef5f61ea0ec95bce807059e16299d0edf0573,c4bbf9e9b6ce10ab30ea8679ebaef5f61ea0ec95bce807059e16299d0edf0573,10542,10542,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10nM_rep1_acc5.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_10nM_rep1_acc5.csv,b4b102bde017269066850aa4cfcc76dfe5ca6802f94705e32f1bdc1253135791,b4b102bde017269066850aa4cfcc76dfe5ca6802f94705e32f1bdc1253135791,10542,10542,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10nM_rep2_acc1.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_10nM_rep2_acc1.csv,48436586f00070d0425d073446e9c042fb9e46f919ae9840824ca6937edc58cb,48436586f00070d0425d073446e9c042fb9e46f919ae9840824ca6937edc58cb,10528,10528,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10nM_rep2_acc2.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_10nM_rep2_acc2.csv,03ac7902fbc3c4ac06d72a3aca62278e8cdb67d0064440ad90bd9004afa83c2c,03ac7902fbc3c4ac06d72a3aca62278e8cdb67d0064440ad90bd9004afa83c2c,10540,10540,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10nM_rep2_acc3.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_10nM_rep2_acc3.csv,d911ed9572f1289d4bcbf79107860ace82b6caad83676bd7f5abdfbe2061e4b8,d911ed9572f1289d4bcbf79107860ace82b6caad83676bd7f5abdfbe2061e4b8,10518,10518,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10nM_rep2_acc4.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_10nM_rep2_acc4.csv,285803121ad9ff03b002f1a881f569bd648dead199651938548e2c34e842a5f4,285803121ad9ff03b002f1a881f569bd648dead199651938548e2c34e842a5f4,10512,10512,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10nM_rep2_acc5.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_10nM_rep2_acc5.csv,ce9389df3a9787b4a241470a6e88bec81d44f3f3477f82c8f84fda947920f340,ce9389df3a9787b4a241470a6e88bec81d44f3f3477f82c8f84fda947920f340,10510,10510,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10nM_rep3_acc1.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_10nM_rep3_acc1.csv,9ca4b0ea40606612a5dbc3713cb3ca4de73a64b6b92af9e9bbbddd838115f138,9ca4b0ea40606612a5dbc3713cb3ca4de73a64b6b92af9e9bbbddd838115f138,10514,10514,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10nM_rep3_acc2.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_10nM_rep3_acc2.csv,afbfa67e97598c75caec9f52b67aecd5414938141983832294cbb6b1497716fa,afbfa67e97598c75caec9f52b67aecd5414938141983832294cbb6b1497716fa,10526,10526,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10nM_rep3_acc3.csv,Raman_spectra_data.zip,Optimisation/750_5_5_H/4ATP_10nM_rep3_acc3.csv,e3b7f9b14ceeb5b1bf4033f6435fffeeeb1a75bf9d3f339cd95fe7d1bea994c6,e3b7f9b14ceeb5b1bf4033f6435fffeeeb1a75bf9d3f339cd95fe7d1bea994c6,10544,10544,raw_unverified,raw_spectrum,0,Raw-like spectrum retained; filename identity is not treated as verified.
